row_id,live_id,content,label,base_probability,base_prediction,qwen_routed,qwen_label,gate_prediction,prediction_changed,corrected,harmed
douyin-test-002509,1706638111,怎么做酸菜,1,0.807861328125,1,True,1,1,False,False,False
douyin-test-002515,1706638111,酸菜能这样吃生吃不,1,0.4852783203125,0,True,1,1,True,True,False
douyin-test-002518,1706638111,上花椒,1,0.39853515625,0,True,0,0,False,False,False
douyin-test-002534,1706638111,你卖的苹果不一样,0,0.453399658203125,0,True,1,1,True,False,True
douyin-test-002536,1706638111,卖的花椒和样品一样,0,0.2656494140625,0,True,1,1,True,False,True
douyin-test-002539,1706638111,"今天有牛肉干吗?小明哥,来回购了[比心]",1,0.299139404296875,0,True,1,1,True,True,False
douyin-test-002540,1706638111,这也尝?,0,0.31519775390625,0,True,1,1,True,False,True
douyin-test-002541,1706638111,胡麻油西北人都吃,0,0.3739013671875,0,True,1,1,True,False,True
douyin-test-002542,1706638111,"在明哥这买过乌鸡蛋特别新鲜,品质高",1,0.233154296875,0,True,1,1,True,True,False
douyin-test-002553,1706638111,"香菇酱,香菇酱,香菇酱,香菇酱,香菇酱",1,0.3256927490234375,0,True,0,0,False,False,False
douyin-test-002557,1706638111,"菠菜做的,通风不能吃",0,0.4547119140625,0,True,0,0,False,False,False
douyin-test-002565,1706638111,这鸡蛋好,1,0.710595703125,1,True,1,1,False,False,False
douyin-test-002567,1706638111,鸡有没有吃色素?,1,0.729931640625,1,True,1,1,False,False,False
douyin-test-002572,1706638111,这个蛋好,1,0.74345703125,1,True,1,1,False,False,False
douyin-test-002577,1706638111,鸡蛋好,1,0.697705078125,1,True,1,1,False,False,False
douyin-test-002580,1706638111,刚那个坏了吗,0,0.62637939453125,1,True,1,1,False,False,False
douyin-test-002587,1706638111,会不会吃苏丹红,0,0.2071380615234375,0,True,1,1,True,False,True
douyin-test-002588,1706638111,可以可以,0,0.7234375,1,True,0,0,True,True,False
douyin-test-002590,1706638111,1块一只,0,0.753125,1,True,0,0,True,True,False
douyin-test-002595,1706638111,没冰箱吗还鸡蛋过期,0,0.24984130859375,0,True,1,1,True,False,True
douyin-test-002600,1706638111,实惠实惠,1,0.66427001953125,1,True,0,0,True,False,True
douyin-test-002606,1706638111,已拍加急发货,0,0.273876953125,0,True,1,1,True,False,True
douyin-test-002612,1706638111,可以孵小鸡吗这个,1,0.8048828125,1,True,1,1,False,False,False
douyin-test-002613,1706638111,拿回来能孵化么,1,0.373779296875,0,True,1,1,True,True,False
douyin-test-002614,1706638111,能不能孵化小鸡,1,0.2809814453125,0,True,1,1,True,True,False
douyin-test-002619,1706638111,下单1号商品,0,0.734765625,1,True,1,1,False,False,False
douyin-test-002621,1706638111,鸡长里有公鸡吗?这个鸡蛋受精了吗?,0,0.4001708984375,0,True,1,1,True,False,True
douyin-test-002628,1706638111,"10万个鸡蛋了,,,有那么多鸡蛋吗.???????",0,0.1875732421875,0,True,1,1,True,False,True
douyin-test-002633,1706638111,50个不多,0,0.2192626953125,0,True,0,0,False,False,False
douyin-test-002638,1706638111,手抓完还能吃吗,0,0.5934661865234375,1,True,1,1,False,False,False
douyin-test-002643,1706638111,收到货有哪么好吗,0,0.354010009765625,0,True,1,1,True,False,True
douyin-test-002650,1706638111,可以孵化小鸡吗?,1,0.81787109375,1,True,1,1,False,False,False
douyin-test-002659,1706638111,已拍鸡蛋,0,0.255096435546875,0,True,1,1,True,False,True
douyin-test-002660,1706638111,这个价格挺划算的,1,0.7578125,1,True,1,1,False,False,False
douyin-test-002662,1706638111,好小味道还可以,1,0.78251953125,1,True,0,0,True,False,True
douyin-test-002665,1706638111,很新鲜,1,0.4391845703125,0,True,0,0,False,False,False
douyin-test-002686,577894592,大哥红色背心啊,1,0.478314208984375,0,True,1,1,True,True,False
douyin-test-002693,577894592,从什么时候开始累积,0,0.183544921875,0,True,1,1,True,False,True
douyin-test-002696,577894592,从什么时候开始算累积,0,0.51826171875,1,True,1,1,False,False,False
douyin-test-002704,577894592,"烟灰西裤刚到,好喜欢",1,0.68760986328125,1,True,1,1,False,False,False
douyin-test-002712,577894592,衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?,1,0.33555908203125,0,True,1,1,True,True,False
douyin-test-002731,577894592,衬衣没抢到,1,0.59486083984375,1,True,1,1,False,False,False
douyin-test-002747,577894592,红色马甲有跑单,1,0.8095458984375,1,True,1,1,False,False,False
douyin-test-002759,577894592,背心拍好久还没发,0,0.2381317138671875,0,True,1,1,True,False,True
douyin-test-002770,577894592,黑白条纹黑白条纹黑白条纹黑白条纹黑白,1,0.72099609375,1,True,1,1,False,False,False
douyin-test-002774,577894592,条纹体恤[爱心],1,0.673162841796875,1,True,1,1,False,False,False
douyin-test-002780,577894592,常规版怎么没有M啦,1,0.246142578125,0,True,1,1,True,True,False
douyin-test-002788,577894592,上衣开,1,0.790283203125,1,True,1,1,False,False,False
douyin-test-002791,577894592,红红t,1,0.393896484375,0,True,1,1,True,True,False
douyin-test-002794,127652977,刚才那个和这个搭配卖被,1,0.621484375,1,True,0,0,True,False,True
douyin-test-002806,127652977,为什么放盐,0,0.6758056640625,1,True,1,1,False,False,False
douyin-test-002809,127652977,这盘吃一口,0,0.486669921875,0,True,1,1,True,False,True
douyin-test-002814,xinjiangheti27,确实狠货,0,0.571533203125,1,True,0,0,True,True,False
douyin-test-002819,xinjiangheti27,这样的手串,1,0.790576171875,1,True,0,0,True,False,True
douyin-test-002842,xinjiangheti27,无事牌,1,0.7302734375,1,True,1,1,False,False,False
douyin-test-002843,xinjiangheti27,手把件呢,1,0.76083984375,1,True,1,1,False,False,False
douyin-test-002845,xinjiangheti27,x碧玺碧玺碧玺碧玺碧玺碧玺碧玺碧玺碧玺碧玺碧玺碧玺,1,0.30831298828125,0,True,0,0,False,False,False
douyin-test-002847,xinjiangheti27,老郑的手串看看,1,0.342462158203125,0,True,1,1,True,True,False
douyin-test-002854,xinjiangheti27,手上带的碧玉戒指,1,0.48304443359375,0,True,1,1,True,True,False
douyin-test-002855,xinjiangheti27,手上的好看,1,0.605419921875,1,True,1,1,False,False,False
douyin-test-002863,xinjiangheti27,手上的手串,1,0.42537841796875,0,True,0,0,False,False,False
douyin-test-002866,xinjiangheti27,今晚有观音吗,1,0.2866943359375,0,True,1,1,True,True,False
douyin-test-002867,xinjiangheti27,新疆羊脂玉,1,0.6709228515625,1,True,1,1,False,False,False
douyin-test-002868,xinjiangheti27,猫眼手串上,1,0.732275390625,1,True,1,1,False,False,False
douyin-test-002870,xinjiangheti27,南红呢,1,0.711669921875,1,True,1,1,False,False,False
douyin-test-002884,xinjiangheti27,手上手串,1,0.68074951171875,1,True,0,0,True,False,True
douyin-test-002888,xinjiangheti27,戒指戒指上点吧,1,0.54051513671875,1,True,1,1,False,False,False
douyin-test-002894,xinjiangheti27,戒指戒指再上,1,0.412939453125,0,True,1,1,True,True,False
douyin-test-002898,xinjiangheti27,猫眼手串,1,0.78798828125,1,True,1,1,False,False,False
douyin-test-002903,xinjiangheti27,手上手串,1,0.68074951171875,1,True,1,1,False,False,False
douyin-test-002906,xinjiangheti27,男人的手串,1,0.50135498046875,1,True,1,1,False,False,False
douyin-test-002918,xinjiangheti27,真好看,1,0.591259765625,1,True,1,1,False,False,False
douyin-test-002920,xinjiangheti27,收藏级无事牌郑总,1,0.244744873046875,0,True,0,0,False,False,False
douyin-test-002921,xinjiangheti27,漂亮啊,1,0.19183349609375,0,True,0,0,False,False,False
douyin-test-002928,xinjiangheti27,高货还是老郑这里,0,0.371337890625,0,True,1,1,True,False,True
douyin-test-002930,xinjiangheti27,"门总,这个是不是杭州开业的那个?",0,0.664697265625,1,True,1,1,False,False,False
douyin-test-002937,xinjiangheti27,你的店在哪里啊,1,0.2223876953125,0,True,1,1,True,True,False
douyin-test-002940,xinjiangheti27,"跪求一千左右绿色手镯,跪求一千左右绿色手镯求求郑总",1,0.50472412109375,1,True,1,1,False,False,False
douyin-test-002944,xinjiangheti27,"门总,刚才的手串是不是杭州开业的那个?",0,0.5849365234375,1,True,1,1,False,False,False
douyin-test-002945,xinjiangheti27,极光貔貅,1,0.51058349609375,1,True,1,1,False,False,False
douyin-test-002952,xinjiangheti27,高货无事牌,1,0.76923828125,1,True,1,1,False,False,False
douyin-test-002958,xinjiangheti27,戒指再上,1,0.2677825927734375,0,True,1,1,True,True,False
douyin-test-002961,xinjiangheti27,要你手上戒指颜色的,1,0.726953125,1,True,1,1,False,False,False
douyin-test-002972,xinjiangheti27,这么油,0,0.2433837890625,0,True,0,0,False,False,False
douyin-test-002980,xinjiangheti27,无事牌,1,0.7302734375,1,True,0,0,True,False,True
douyin-test-002985,elslk001,"好好想想吧,俄罗斯他是巧克力的产地吗?巧克力主要原材料是可可可可,生长在热带",0,0.20560302734375,0,True,1,1,True,False,True
douyin-test-002988,elslk001,"我头两天拍的饼干是去年7月份生产的,是没过期感觉挺别扭的",0,0.246484375,0,True,0,0,False,False,False
douyin-test-002992,elslk001,都是进口的吗已拍了几款[比心][比心][比心],1,0.43111572265625,0,True,1,1,True,True,False
douyin-test-002999,elslk001,没问题,0,0.5519775390625,1,True,0,0,True,True,False
douyin-test-003001,elslk001,都是进口的吗拍了几个款[比心][比心][比心],1,0.4481201171875,0,True,1,1,True,True,False
douyin-test-003004,elslk001,已拍巧克力糖,0,0.6180908203125,1,True,1,1,False,False,False
douyin-test-003005,elslk001,水果糖和你的不一样,0,0.684912109375,1,True,0,0,True,True,False
douyin-test-003009,elslk001,在南方拆开会不会受潮,1,0.258416748046875,0,True,0,0,False,False,False
douyin-test-003012,elslk001,吃了会发胖吗,1,0.698907470703125,1,True,1,1,False,False,False
douyin-test-003016,elslk001,好不好硬,0,0.81875,1,True,0,0,True,True,False
douyin-test-003019,elslk001,再上一点光头饼吧!,1,0.4195556640625,0,True,1,1,True,True,False
douyin-test-003039,elslk001,产地确保俄罗斯?,1,0.320703125,0,True,1,1,True,True,False
douyin-test-003046,elslk001,小块的呢,1,0.647119140625,1,True,1,1,False,False,False
douyin-test-003049,elslk001,你会看中文吗,0,0.52080078125,1,True,0,0,True,True,False
douyin-test-003050,elslk001,主播还是中国通啊?,0,0.2359130859375,0,True,0,0,False,False,False
douyin-test-003054,elslk001,换短袖吧主播,0,0.198492431640625,0,True,0,0,False,False,False
douyin-test-003069,Jing1000086,"欣姐,给我们上款马甲呗",1,0.42767333984375,0,True,1,1,True,True,False
douyin-test-003079,Jing1000086,"矮个子的上衣,再加点",1,0.759765625,1,True,1,1,False,False,False
douyin-test-003080,Jing1000086,破洞裤子[比心][比心][比心][比心],1,0.373687744140625,0,True,1,1,True,True,False
douyin-test-003081,Jing1000086,卡码怎么了,0,0.462255859375,0,True,1,1,True,False,True
douyin-test-003086,Jing1000086,收到了挺好看的,0,0.3852294921875,0,True,1,1,True,False,True
douyin-test-003093,Jing1000086,没买到,0,0.186065673828125,0,True,0,0,False,False,False
douyin-test-003094,Jing1000086,裤子没了,0,0.804931640625,1,True,1,1,False,False,False
douyin-test-003095,Jing1000086,裤子xs没有了,0,0.7884033203125,1,True,1,1,False,False,False
douyin-test-003096,Jing1000086,牛仔裤拍不到,0,0.778125,1,True,1,1,False,False,False
douyin-test-003103,Jing1000086,牛仔裤没拍到,0,0.767333984375,1,True,1,1,False,False,False
douyin-test-003104,Jing1000086,牛仔裤又没有抢到矮个子S码,0,0.5181396484375,1,True,1,1,False,False,False
douyin-test-003111,Jing1000086,"裤子没有抢到,矮个子版的没有了",0,0.5944091796875,1,True,1,1,False,False,False
douyin-test-003113,Jing1000086,裤子小个子没有拍到,0,0.463848876953125,0,True,1,1,True,False,True
douyin-test-003118,Jing1000086,身上美背,1,0.7851318359375,1,True,0,0,True,False,True
douyin-test-003125,Jing1000086,裤子上点没抢到,0,0.7106689453125,1,True,1,1,False,False,False
douyin-test-003133,Jing1000086,白色私服,1,0.392010498046875,0,True,0,0,False,False,False
douyin-test-003136,Jing1000086,要你的项链,1,0.818408203125,1,True,1,1,False,False,False
douyin-test-003139,Jing1000086,没有抢到裤子啊,0,0.40308837890625,0,True,1,1,True,False,True
douyin-test-003145,Jing1000086,裤子小个子没买到,0,0.753759765625,1,True,1,1,False,False,False
douyin-test-003151,Jing1000086,小个子裤子没有了,0,0.48602294921875,0,True,1,1,True,False,True
douyin-test-003157,Jing1000086,裤子断码了,0,0.7626953125,1,True,1,1,False,False,False
douyin-test-003159,Jing1000086,裤子裤子没有抢到,0,0.8130859375,1,True,1,1,False,False,False
douyin-test-003161,Jing1000086,要外套也要里面的[捂脸]背心,1,0.5849609375,1,True,1,1,False,False,False
douyin-test-003164,Jing1000086,注意安全,0,0.22957763671875,0,True,0,0,False,False,False
douyin-test-003176,Jing1000086,破洞的我收到了,0,0.42158203125,0,True,1,1,True,False,True
douyin-test-003200,Jing1000086,小熊美背,1,0.289990234375,0,True,0,0,False,False,False
douyin-test-003215,Jing1000086,160的没货了,0,0.4795166015625,0,True,1,1,True,False,True
douyin-test-003231,Jing1000086,短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣还,1,0.70654296875,1,True,1,1,False,False,False
douyin-test-003234,Jing1000086,美背美背美背美背美背,1,0.465338134765625,0,True,0,0,False,False,False
douyin-test-003240,Jing1000086,欣姐穿小个子吗,1,0.575927734375,1,True,1,1,False,False,False
douyin-test-003245,Jing1000086,美背美背美背美背美背美背,1,0.301239013671875,0,True,0,0,False,False,False
douyin-test-003247,Jing1000086,欣儿穿啥都好看,0,0.22154541015625,0,True,0,0,False,False,False
douyin-test-003249,Jing1000086,买不到,0,0.21729736328125,0,True,0,0,False,False,False
douyin-test-003250,Jing1000086,私服什么时候上,0,0.76181640625,1,True,1,1,False,False,False
douyin-test-003253,Jing1000086,身上美背,1,0.7851318359375,1,True,0,0,True,False,True
douyin-test-003264,Jing1000086,私服还上不上,0,0.5208251953125,1,True,1,1,False,False,False
douyin-test-003270,Jing1000086,短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣,1,0.7090576171875,1,True,1,1,False,False,False
douyin-test-003278,Jing1000086,身上美背,1,0.7851318359375,1,True,0,0,True,False,True
douyin-test-003280,Jing1000086,短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣,1,0.367333984375,0,True,1,1,True,True,False
douyin-test-003281,Jing1000086,"私服啥样的,才来",1,0.41612548828125,0,True,1,1,True,True,False
douyin-test-003283,Jing1000086,我在穿,0,0.30897216796875,0,True,0,0,False,False,False
douyin-test-003284,Jing1000086,欣姐拍了外套什么时候发货呀,0,0.66103515625,1,True,1,1,False,False,False
douyin-test-003286,Jing1000086,私服什么时候上,1,0.76181640625,1,True,1,1,False,False,False
douyin-test-003288,Jing1000086,美背美背,1,0.8181640625,1,True,0,0,True,False,True
douyin-test-003291,Jing1000086,美背上下,1,0.8001953125,1,True,1,1,False,False,False
douyin-test-003294,Jing1000086,美背上,1,0.743603515625,1,True,1,1,False,False,False
douyin-test-003297,Jing1000086,短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣,1,0.524609375,1,True,1,1,False,False,False
douyin-test-003299,Jing1000086,手表漂亮,1,0.493316650390625,0,True,1,1,True,True,False
douyin-test-003300,Jing1000086,上点艾米袜子,0,0.4166259765625,0,True,1,1,True,False,True
douyin-test-003303,Jing1000086,身上美背,1,0.7851318359375,1,True,1,1,False,False,False
douyin-test-003305,Jing1000086,欣姐后期有睡衣没得?,1,0.274591064453125,0,True,1,1,True,True,False
douyin-test-003317,Jing1000086,"这个背心我收到了,确实好穿,质量也很好",0,0.791357421875,1,True,1,1,False,False,False
douyin-test-003323,Jing1000086,美背美背美背美背美背美背,1,0.301239013671875,0,True,0,0,False,False,False
douyin-test-003328,Jing1000086,她家的衣服好穿,0,0.585400390625,1,True,1,1,False,False,False
douyin-test-003334,Jing1000086,美背美背,1,0.8181640625,1,True,1,1,False,False,False
douyin-test-003344,Jing1000086,身上美背,1,0.7851318359375,1,True,1,1,False,False,False
douyin-test-003350,Jing1000086,美背美背美贝,1,0.331756591796875,0,True,1,1,True,True,False
douyin-test-003353,Jing1000086,真好看,1,0.591259765625,1,True,1,1,False,False,False
douyin-test-003357,Jing1000086,手表好看,0,0.74229736328125,1,True,1,1,False,False,False
douyin-test-003364,Jing1000086,身上的美背,1,0.7591552734375,1,True,1,1,False,False,False
douyin-test-003367,Jing1000086,可以接受,1,0.5068115234375,1,True,0,0,True,False,True
douyin-test-003369,Jing1000086,上美背,1,0.7588623046875,1,True,1,1,False,False,False
douyin-test-003370,Jing1000086,便宜便宜便宜,1,0.7404296875,1,True,1,1,False,False,False
douyin-test-003373,Jing1000086,129很便宜了,1,0.5841796875,1,True,1,1,False,False,False
douyin-test-003375,Jing1000086,高个子裙长多少[比心][比心][比心],1,0.608343505859375,1,True,1,1,False,False,False
douyin-test-003383,Jing1000086,要手上包包,1,0.800732421875,1,True,1,1,False,False,False
douyin-test-003384,Jing1000086,这个好,1,0.59031982421875,1,True,0,0,True,False,True
douyin-test-003386,Jing1000086,要这一套,1,0.4620849609375,0,True,1,1,True,True,False
douyin-test-003387,Jing1000086,有黑色就好了,1,0.42490234375,0,True,1,1,True,True,False
douyin-test-003389,Jing1000086,真好看啊啊欣姐穿这个,0,0.3239013671875,0,True,1,1,True,False,True
douyin-test-003390,Jing1000086,胳膊粗能不能,1,0.80908203125,1,True,1,1,False,False,False
douyin-test-003393,Jing1000086,无袖不能穿年龄大了,0,0.619775390625,1,True,1,1,False,False,False
douyin-test-003402,Jing1000086,夏天会不会很热,1,0.55589599609375,1,True,1,1,False,False,False
douyin-test-003407,Jing1000086,欣姐能穿的我都能穿,1,0.195550537109375,0,True,1,1,True,True,False
douyin-test-003420,Jing1000086,120斤都穿不上,0,0.77841796875,1,True,1,1,False,False,False
douyin-test-003421,Jing1000086,我很喜欢,1,0.270770263671875,0,True,1,1,True,True,False
douyin-test-003422,Jing1000086,我选这套衣服,1,0.613134765625,1,True,1,1,False,False,False
douyin-test-003426,Jing1000086,好好看可惜不适合我,0,0.263726806640625,0,True,1,1,True,False,True
douyin-test-003431,Jing1000086,没有大吗?,1,0.60908203125,1,True,1,1,False,False,False
douyin-test-003433,Jing1000086,没有xxs,0,0.321588134765625,0,True,1,1,True,False,True
douyin-test-003447,Jing1000086,"裙子,衣服都没买到",1,0.54940185546875,1,True,1,1,False,False,False
douyin-test-003457,Jing1000086,卡码怎么拍卡码怎么拍,1,0.7419921875,1,True,1,1,False,False,False
douyin-test-003462,Jing1000086,没有大码,1,0.5607666015625,1,True,1,1,False,False,False
douyin-test-003478,Jing1000086,"别说了,开裤裙",1,0.6724609375,1,True,1,1,False,False,False
douyin-test-003481,Jing1000086,衣服开一下,1,0.50133056640625,1,True,1,1,False,False,False
douyin-test-003482,Jing1000086,"刚来,裙子没拍到",1,0.34456787109375,0,True,0,0,False,False,False
douyin-test-003489,Jing1000086,欣姐上裙子,1,0.7524658203125,1,True,1,1,False,False,False
douyin-test-003499,Jing1000086,两件啊,0,0.558056640625,1,True,0,0,True,True,False
douyin-test-003502,Jing1000086,141h,0,0.4486328125,0,True,0,0,False,False,False
douyin-test-003508,Jing1000086,欣姐防晒的什么时候出欣姐防晒的什么时候出欣姐防晒的什么时候出欣姐防晒的什么时候出欣姐防晒的什么时候出,0,0.63466796875,1,True,1,1,False,False,False
douyin-test-003514,Jing1000086,要大码大码大码大码大码大码大码大码,1,0.48427734375,0,True,1,1,True,True,False
douyin-test-003516,Jing1000086,"上衣买了,155裤子裤子再上一次",1,0.52740478515625,1,True,1,1,False,False,False
douyin-test-003519,Jing1000086,多上些高货,1,0.7466796875,1,True,1,1,False,False,False
douyin-test-003520,Jing1000086,衣服没大码,0,0.489697265625,0,True,1,1,True,False,True
douyin-test-003526,Jing1000086,衣服没有大点码美女,1,0.20374755859375,0,True,1,1,True,True,False
douyin-test-003528,Jing1000086,"美背收到了,太好穿了,质量绝了,机洗都不变形",0,0.30390625,0,True,0,0,False,False,False
douyin-test-003531,Jing1000086,加个大码,1,0.45604248046875,0,True,1,1,True,True,False
douyin-test-003540,Jing1000086,三宅裙加点,1,0.8095703125,1,True,1,1,False,False,False
douyin-test-003541,Jing1000086,"欣姐,你穿得长度多少",1,0.5571044921875,1,True,0,0,True,False,True
douyin-test-003543,Jing1000086,短款皮衣短款皮衣短款皮衣短款皮衣短款皮衣短款皮衣短款皮衣,1,0.8076171875,1,True,1,1,False,False,False
douyin-test-003547,Jing1000086,148想要,1,0.2953125,0,True,1,1,True,True,False
douyin-test-003548,Jing1000086,裤裙没抢到,0,0.81943359375,1,True,1,1,False,False,False
douyin-test-003553,Jing1000086,身上美背,1,0.7851318359375,1,True,0,0,True,False,True
douyin-test-003558,Jing1000086,"92斤,拍的S",0,0.540185546875,1,True,1,1,False,False,False
douyin-test-003566,Jing1000086,衣服115斤不能穿,0,0.620849609375,1,True,1,1,False,False,False
douyin-test-003588,Jing1000086,美背美背美背美背美背美背,1,0.301239013671875,0,True,0,0,False,False,False
douyin-test-003605,Jing1000086,卡玛怎么拍,1,0.415228271484375,0,True,1,1,True,True,False
douyin-test-003615,Jing1000086,拍了裤子等其它上衣搭配[比心][比心],1,0.4661285400390625,0,True,1,1,True,True,False
douyin-test-003634,Jing1000086,你的鞋子,1,0.7249755859375,1,True,1,1,False,False,False
douyin-test-003636,Jing1000086,我不穿无袖的衣服,0,0.67099609375,1,True,0,0,True,True,False
douyin-test-003637,Jing1000086,看看你选的,0,0.628369140625,1,True,0,0,True,True,False
douyin-test-003639,Jing1000086,会硌脚吗,1,0.636865234375,1,True,1,1,False,False,False
douyin-test-003644,Jing1000086,美背美背美背,1,0.74339599609375,1,True,0,0,True,False,True
douyin-test-003645,Jing1000086,我喜欢你的项链配饰,1,0.747265625,1,True,1,1,False,False,False
douyin-test-003649,Jing1000086,适合搭配厚底小白鞋吗高跟鞋穿不了[捂脸],1,0.735693359375,1,True,1,1,False,False,False
douyin-test-003650,Jing1000086,"买好了衣服和裙裤,缺包包呀",1,0.334033203125,0,True,1,1,True,True,False
douyin-test-003660,Jing1000086,上衣小个子款没有了,1,0.70313720703125,1,True,1,1,False,False,False
douyin-test-003661,Jing1000086,胳膊粗,0,0.196417236328125,0,True,0,0,False,False,False
douyin-test-003663,Jing1000086,上衣没码了,1,0.239630126953125,0,True,1,1,True,True,False
douyin-test-003666,Jing1000086,换一个上衣,1,0.654052734375,1,True,0,0,True,False,True
douyin-test-003668,Jing1000086,xi西裤在来一波,1,0.6521484375,1,True,1,1,False,False,False
douyin-test-003672,Jing1000086,衣服加,1,0.3298126220703125,0,True,0,0,False,False,False
douyin-test-003676,Jing1000086,裤裙要拍大还是拍小[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],1,0.1936309814453125,0,True,1,1,True,True,False
douyin-test-003681,Jing1000086,前面好看,1,0.519580078125,1,True,1,1,False,False,False
douyin-test-003686,Jing1000086,美背美背美背美背美背,1,0.465338134765625,0,True,0,0,False,False,False
douyin-test-003694,Jing1000086,质感不一样,0,0.8080078125,1,True,1,1,False,False,False
douyin-test-003695,Jing1000086,各有各的味道,0,0.5869140625,1,True,0,0,True,True,False
douyin-test-003702,Jing1000086,小个子版的上衣,1,0.6600341796875,1,True,1,1,False,False,False
douyin-test-003718,Jing1000086,再穿一下裙子[比心],1,0.434619140625,0,True,1,1,True,True,False
douyin-test-003749,Jing1000086,实体店这个价买不上,1,0.345196533203125,0,True,1,1,True,True,False
douyin-test-003753,Jing1000086,美背美背美背,1,0.74339599609375,1,True,0,0,True,False,True
douyin-test-003781,Jing1000086,2号车的S号没了吗,0,0.5650146484375,1,True,1,1,False,False,False
douyin-test-003784,Jing1000086,聚拢吗,1,0.6150390625,1,True,1,1,False,False,False
douyin-test-003790,Jing1000086,不是说49,0,0.21732177734375,0,True,0,0,False,False,False
douyin-test-003795,Jing1000086,错过了裤裙,1,0.778466796875,1,True,0,0,True,False,True
douyin-test-003798,Jing1000086,坐了起来皱吗??,1,0.19769287109375,0,True,1,1,True,True,False
douyin-test-003801,Jing1000086,"好看,要",1,0.7544921875,1,True,1,1,False,False,False
douyin-test-003806,Jing1000086,能机洗吗欣姐,1,0.81376953125,1,True,1,1,False,False,False
douyin-test-003808,Jing1000086,没背会下漏吗,1,0.26064453125,0,True,1,1,True,True,False
douyin-test-003812,Jing1000086,47号加库存,0,0.816796875,1,True,1,1,False,False,False
douyin-test-003817,Jing1000086,做个天蓝色吧,0,0.80458984375,1,True,1,1,False,False,False
douyin-test-003835,Jing1000086,卡玛怎么拍,1,0.415228271484375,0,True,1,1,True,True,False
douyin-test-003838,Jing1000086,你这个腰带有买吗?[捂脸],1,0.45540771484375,0,True,1,1,True,True,False
douyin-test-003862,Jing1000086,袖子放下来吧,1,0.5363037109375,1,True,1,1,False,False,False
douyin-test-003871,Jing1000086,16号黑色没有码了没货了吗,1,0.79072265625,1,True,1,1,False,False,False
douyin-test-003877,Jing1000086,好看就行,1,0.677099609375,1,True,0,0,True,False,True
douyin-test-003884,Jing1000086,总要一件好的好看的[捂脸],0,0.23995361328125,0,True,0,0,False,False,False
douyin-test-003889,Jing1000086,有运费险就好了,0,0.320526123046875,0,True,0,0,False,False,False
douyin-test-003890,Jing1000086,咋不做其他颜色呢,1,0.76572265625,1,True,1,1,False,False,False
douyin-test-003924,Jing1000086,腰线有点低,1,0.798291015625,1,True,0,0,True,False,True
douyin-test-003925,Jing1000086,还有件无袖的裙子[比心][比心][比心][比心][比心],1,0.35875244140625,0,True,1,1,True,True,False
douyin-test-003930,Jing1000086,"喜欢,主要是工作原因不能穿白色,要是能做其他颜色就好了",0,0.4500244140625,0,True,1,1,True,False,True
douyin-test-003933,Jing1000086,刚才腰带,1,0.80615234375,1,True,0,0,True,False,True
douyin-test-003939,Jing1000086,怎么都是白色啊,0,0.377783203125,0,True,1,1,True,False,True
douyin-test-003940,Jing1000086,咋没袖子,0,0.800390625,1,True,1,1,False,False,False
douyin-test-003943,Jing1000086,这个好好看,1,0.76533203125,1,True,1,1,False,False,False
douyin-test-003945,Jing1000086,怎么都是白色的,0,0.61240234375,1,True,0,0,True,True,False
douyin-test-003949,Jing1000086,胳膊粗,0,0.196417236328125,0,True,0,0,False,False,False
douyin-test-003952,Jing1000086,好好看啊,1,0.4163818359375,0,True,1,1,True,True,False
douyin-test-003960,Jing1000086,想要带袖子不带那个长带子的[捂脸],1,0.514111328125,1,True,1,1,False,False,False
douyin-test-003970,Jing1000086,日常穿好看吗[比心][比心][比心],1,0.35322265625,0,True,1,1,True,True,False
douyin-test-003971,Jing1000086,开价吧,1,0.62470703125,1,True,1,1,False,False,False
douyin-test-003979,Jing1000086,蓝色美,1,0.672509765625,1,True,1,1,False,False,False
douyin-test-003980,Jing1000086,都好好看啊,1,0.19354248046875,0,True,0,0,False,False,False
douyin-test-003984,Jing1000086,带子能剪掉不[看],1,0.432965087890625,0,True,1,1,True,True,False
douyin-test-003986,Jing1000086,欣姐出点V领连衣裙,1,0.691455078125,1,True,1,1,False,False,False
douyin-test-003990,Jing1000086,德训鞋,1,0.772216796875,1,True,1,1,False,False,False
douyin-test-003991,Jing1000086,日常穿好看吗[比心],1,0.74873046875,1,True,1,1,False,False,False
douyin-test-003993,Jing1000086,不要带子,1,0.79599609375,1,True,1,1,False,False,False
douyin-test-004013,Jing1000086,不要那个带,1,0.68994140625,1,True,1,1,False,False,False
douyin-test-004017,Jing1000086,这个飘带可以没有吗?不日常,1,0.64296875,1,True,1,1,False,False,False
douyin-test-004018,Jing1000086,这个带子太麻烦了,0,0.46519775390625,0,True,1,1,True,False,True
