row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,input_hash,qwen_background,generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-011510,douyin,train,11510,achun1999,美容护肤,给力!!,0,该用户想表达的含义是：对直播中推荐的产品或促销活动感到兴奋和认可。,16416,"[""生日礼物生日礼物"", ""老男人有没有什么推荐的?秃头,油性皮肤,肤色暗...!!!"", ""果酸精华"", ""有刚刚那个胶原蛋白面膜吗"", ""不看了再看还得买生日快乐""]",020bcc35929a0abf76ba522004457a5c8fa99451d2a4cebd7541a3bcf573f67a,弹幕在表达对前面推荐产品的认可和满意。,0.4984942000010051,130,17,496468600,16088900,1,
douyin-train-011584,douyin,train,11584,achun1999,美容护肤,爱出大汗能用吗?,1,该用户是在询问当前直播中推荐的产品是否适合容易大量出汗的人群使用。,16524,"[""福袋还有没有,没有走啦"", ""这个什么品牌来的"", ""主播讲的特别好,支持支持[比心][比心]"", ""果酸精华"", ""下午好""]",4b50931d45089b760b3329ef17dd8bab2a28cb90b237c42a07fddc68284391d6,询问产品是否适合容易出汗的用户使用。,0.45590090000769123,127,15,453614300,16478100,1,
douyin-train-011610,douyin,train,11610,achun1999,美容护肤,黄金皂,1,该用户可能在询问或确认直播间是否还有“黄金皂”这款产品在售。,16562,"[""蛋黄油蛋黄油"", ""沐浴露,牙膏什么时候能上啊?等了一下午了"", ""挺好的"", ""防晒衣"", ""平衡霜平衡霜""]",ff27b834dec678aac148173972f9ce5d02a71d15240510c08f2041570aac018d,当前弹幕是在询问黄金皂的相关信息，可能是在催促或询问该商品的上架时间。,0.7966165999969235,118,28,793841100,22547400,1,
douyin-train-011772,douyin,train,11772,achun1999,美容护肤,链接没用弄好,0,该用户想表达的含义是：商品购买链接尚未生效或无法正常打开。,16789,"[""姜黄面膜"", ""在上点"", ""早都没有了"", ""会不会粘"", ""没上吗""]",b6a50cdfea8c67eb607c5d24ba726e32088d40451bda6e1fbce039864a62233d,链接没有正确展示，导致无法正常使用。,0.40205239999340847,107,14,401578200,16980800,1,
douyin-train-011777,douyin,train,11777,achun1999,美容护肤,没上链接[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪],1,该用户急切地想要购买当前商品，但因链接未及时上架而感到极度失望和焦急。,16799,"[""再上一次"", ""熬夜面膜啥时候上"", ""用了一年了.抢不到啊"", ""净肤哲学洗面奶"", ""抢不到""]",a277abcbeb284ff2fc15c791cd27180ad3d30a50afadf016505c09c6b296582f,当前弹幕表示观众在表达对商品链接未上架的失望和无奈情绪。,0.6905485000024782,139,24,688061700,16108300,1,
douyin-train-011791,douyin,train,11791,achun1999,美容护肤,我儿子也在用,0,该用户想表达的含义是：这款产品在我家已经有实际使用体验，且效果值得信赖。,16818,"[""我昨天买了一罐[捂脸][捂脸][捂脸][捂脸]"", ""防晒霜怎么卖"", ""13岁有痘痘可以用蛋黄油吗"", ""玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂[流泪][流泪]"", ""秒没没赶上""]",dc2f31edee81929b60e801a79c76763b1be48b87541bb7767b67923785b0a86c,这位观众表示自己的儿子也在使用该产品，可能是在回应之前关于产品效果的讨论，暗示产品对儿童皮肤也适用或有类似效果。,1.097991099988576,165,37,1094737000,16629800,1,
douyin-train-011795,douyin,train,11795,achun1999,美容护肤,有隐藏机制吗?,0,该用户可能在询问产品是否存在未公开的促销活动或特殊购买方式（如隐藏优惠券、限时秒杀等）。,16822,"[""秒没没赶上"", ""我儿子也在用"", ""一直在屯这个"", ""没有抢到生日礼物"", ""熬夜面膜""]",c76eff4b5f3f621b66a09b9d12e9dd423b02acfdb02dff0ca0607ec4b70ebd50,想知道是否有不为人知的购买规则或漏洞。,0.46232639999652747,110,16,460269800,16949800,1,
douyin-train-011823,douyin,train,11823,achun1999,美容护肤,眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜,1,该用户想表达的含义是：强烈要求主播重点介绍或上架眼霜产品。  （分析依据：结合前文弹幕中重复关键词如“玫瑰皂”“生日礼物”的模式，此类密集重复通常表达用户对某一产品的急切需求或催促；且直播间存在抢购、产品提问等互动行为，用户可能通过刷屏引起主播注意。）,16859,"[""手机发烫,付款还要选择发货时间,没抢到"", ""想中福袋呜呜呜"", ""让我中福袋好嘛抖音"", ""生日礼物"", ""是小孩用的吗""]",e170308e3a6153cb35f3006fc7b3af16b0a5d334eace6fbab0d88cb460959404,弹幕在重复强调对眼霜的强烈关注和渴望。,0.5696103000082076,172,19,567813300,18885300,1,
douyin-train-011826,douyin,train,11826,achun1999,美容护肤,洗面奶,1,该用户可能在询问或暗示对直播中提到的洗面奶产品感兴趣，想了解其详情或价格。,16866,"[""精华水"", ""酷毙了"", ""姜黄面膜"", ""我家几个月的婴儿宝宝也天天用蛋黄油呢,非常好,老大老二俩娃一起用"", ""没抢到""]",bd5c5de22670ee33b887a1972717c043c3087ceae6809fd96ec0c87514949ab4,当前弹幕是在评论直播间中正在展示或售卖的洗面奶产品。,0.6231113999965601,124,22,620818800,15355000,1,
douyin-train-011853,douyin,train,11853,achun1999,美容护肤,买的停不下了,0,该用户想表达的含义是：对商品的购买热情高涨，已经连续下单多次无法自控。,16901,"[""这个我是真想要"", ""洗发水"", ""脸黑,能涂吗"", ""上吧,我赶紧拍"", ""抽中我""]",6f7bab5a31cb9c6acf61c52c8eeb3a64ebf4d5deed0b1960509c7fa2cb4fc379,对商品非常感兴趣，忍不住想要购买。,0.4131240999995498,114,14,411513400,18517800,1,
douyin-train-011973,douyin,train,11973,achun1999,美容护肤,多送点,1,该用户希望直播间能增加赠品数量或提高福利力度。,17089,"[""头皮有红点的能用吗"", ""控油吗油头适合吗"", ""洗面奶,水乳"", ""今天主打陪伴了生日礼物"", ""怎么用""]",721aa1440c10f18e18a1ac71012f5a6f37e944f6f9e05c7c5970e65664027c59,希望获得更多赠品或优惠。,0.3678031000017654,120,12,366288400,21496700,1,
douyin-train-012089,douyin,train,12089,achun1999,美容护肤,男的可以用么????,1,该用户可能在询问当前介绍的产品是否适合男性使用，表现出对产品适用性的潜在购买兴趣。,17248,"[""睡觉睡觉睡觉"", ""黑玫瑰精油了"", ""阿纯我想要之前那个摸身上的没抢到上点吧"", ""洗面奶呢?"", ""冷凝胶""]",00ced3e9636184468f3d03ae26da7c5b6f0aef99c3f69a8a7fc3872b6235a595,当前弹幕是在询问男性是否可以使用该产品。,0.5111553000024287,123,17,507918300,18188200,1,
douyin-train-012099,douyin,train,12099,achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的推荐商品，或是暗示自己需要挑选生日礼物。,17266,"[""呜呜呜我就是"", ""@阿纯（正在生日盛典院线开业黑玫瑰多会上"", ""洗面奶是开价了的吗"", ""不买都可惜不买都可惜不买都可惜不买都可惜不买都可惜不买都可惜"", ""苏苏午好""]",8c1c295679c8617af3886d0f1c2c05446d2e8282ab0ad595f5769021cca3a0cb,这句弹幕是在回应生日相关的氛围，表达对生日活动的关注或参与意愿。,0.7136772999947425,146,24,711189100,17854500,1,
douyin-train-012199,douyin,train,12199,achun1999,美容护肤,敏敏肌能用吗,1,该用户是在询问产品是否适合敏感肌肤使用。,17402,"[""保质期呢"", ""油皮呢?"", ""西藏不发货,中个福袋吧西藏不发货,中个福袋吧"", ""这个超级好用的生日礼物"", ""亏死啦""]",0989775170328ee7b51194dfb612a11b2d7c5858e14994a5ed50be50b4201413,当前弹幕是在询问产品是否适合敏感肌肤使用。,0.5143893000058597,130,17,512125500,17794900,1,
douyin-train-012325,douyin,train,12325,achun1999,美容护肤,主播加油,0,该用户想表达的含义是：对主播的支持和鼓励，希望直播顺利进行。,17574,"[""生日礼物生日礼物"", ""让我中一次"", ""生日快乐"", ""京都哲学冰莲面膜还有吗"", ""人参面霜""]",fe97470c2656498f7dd05fd6706d542f0ab43e93a01f61f94e1e98c1793a335d,观众在鼓励主播，希望直播顺利进行。,0.4341082000028109,109,15,427213900,17236400,1,
douyin-train-012335,douyin,train,12335,achun1999,美容护肤,小朋友能用吗,1,该用户想询问产品是否适合儿童使用。,17590,"[""生日礼物生日礼物"", ""大秀也来助播了"", ""哎呦我太绝了"", ""护发精油"", ""嗡嗡嗡～""]",a0d1db2c0a897f0938d96b557e50857c2925467097e216dd222735abd26e9d7c,当前弹幕是在询问护发精油是否适合儿童使用。,0.5300596000015503,116,18,527443700,19020200,1,
douyin-train-012352,douyin,train,12352,achun1999,美容护肤,柔肤水,1,该用户可能是在询问或关注直播间正在介绍的柔肤水产品信息，表达了对这款护肤品的潜在兴趣。,17616,"[""又要一哆嗦了"", ""人参面霜"", ""我用什么,不生产什么呢"", ""让我中一次"", ""生日礼物生日礼物""]",cb477ed3f59ccdc5acb477dc89f28c1fb21684cf6c357fd4a02c8e672eba211a,弹幕在询问是否有柔肤水这款产品。,0.46388999999908265,113,16,461667600,21933700,1,
douyin-train-012479,douyin,train,12479,achun1999,美容护肤,西瓜霜,1,该用户可能在询问直播间是否有售卖西瓜霜产品或相关使用信息。,17799,"[""人参面霜"", ""买了好多了[比心][比心][比心]"", ""能抹头皮吗"", ""过完了吗"", ""磨砂膏""]",46f37bd4d9c46a6fce99e196d4cef75df1f53939b172ec6d375bba87b4c2cc83,当前弹幕是在询问产品是否含有西瓜霜成分。,0.4963787000015145,116,17,494506000,16559000,1,
douyin-train-012506,douyin,train,12506,achun1999,美容护肤,我居然看了五小时,0,该用户想表达的含义是：没想到自己为了抢购牙膏竟然坚持观看了这么久的直播。,17835,"[""牙膏没看见牙膏,没看见牙膏没看见能不能上一下牙膏"", ""没抢到"", ""陪五个小时就等着牙膏呢"", ""没有呀"", ""干啥呢""]",c125972c6a00ba48dbeca389a58785d125e2173d77716030c16eca23f2ed865d,用户因长时间等待牙膏而感到意外和失望，最终在直播中看到牙膏后表达出惊讶的情绪。,0.8524277999968035,127,30,850051500,16538400,1,
douyin-train-012539,douyin,train,12539,achun1999,美容护肤,休息会,0,"该用户可能是想建议主播暂停产品介绍稍作休息，或是看到其他观众频繁刷""休息""后跟风互动。",17882,"[""休息休息休息休息休息休息休息休息休息休息休息休息休息休息休息休息休息休息"", ""坐下更帅了"", ""把阿纯上架"", ""生日礼物生日礼物"", ""我都躺着啦""]",f52586556a157bce8203af0f1a0e3bfe241b18a735d55c58a384d8834b452a7d,弹幕是在表达暂时需要休息的意图。,0.46284800001012627,124,15,459801100,18208900,1,
douyin-train-012591,douyin,train,12591,achun1999,美容护肤,毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯,1,该用户可能是在急切询问或催促主播展示/补货毛毯，或是强调自己参与活动满足条件后应获得的赠品毛毯。,17964,"[""洗发膏还有吗?"", ""接你的好运,让我中个奖[比心][比心][比心]"", ""面膜啊"", ""没有沐浴露吗?"", ""毛孔大的怎么办""]",9960d33eff72818fca5e66bcf431534c12f279095fe6d411e80e99dbb125f96d,弹幕在重复强调对毛毯的强烈需求，可能是在催促商家补货或关注毛毯相关产品。,0.9253451999975368,173,31,921847500,16647600,1,
douyin-train-012597,douyin,train,12597,achun1999,美容护肤,人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参,1,该用户急切催促主播介绍或上架人参霜产品，可能是对其功效感兴趣或想抢购。,17972,"[""牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏"", ""控油霜上一下"", ""买了2000多了"", ""男生可用吗"", ""一开始上洗面奶阿纯动情了感恩哭了都""]",f957f2fb104736b9707e3a45c7c3daedd84e5c73910017399aa88ca60a4cb7da,弹幕在重复强调人参霜，可能是对产品成分或功效的强烈认可和推荐。,0.7908843000041088,196,25,787232000,23056100,1,
douyin-train-012612,douyin,train,12612,achun1999,美容护肤,值得看这个,0,该用户可能是在询问当前展示的产品是否值得关注或购买。,17993,"[""中福袋[送心][送心][送心]"", ""卸妆油卸妆油卸妆油卸妆油卸妆油卸妆油"", ""生日礼物生日礼物生日礼物"", ""五号开价了吗?"", ""防晒上了吗""]",dcce9efba0676ed99e3971250291edb53cc9c17db1e3f751138f3ac1670a150d,观众认为当前直播内容有观看价值。,0.42503949999809265,137,14,423154200,18348700,1,
douyin-train-012615,douyin,train,12615,achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的商品推荐，或是希望主播介绍当前展示的产品是否适合当作生日礼物送出。,17996,"[""五号开价了吗?"", ""防晒上了吗"", ""值得看这个"", ""想中一次福袋,阿纯最帅!生日礼物"", ""西瓜霜""]",d8685fab3e0068d0a19814a94d26f47a23af432b8210f0956fde66912552726c,当前弹幕是在回应前文提到的生日礼物话题，表达对生日礼物的关注或期待。,0.7736467999930028,117,26,772174900,16361000,1,
douyin-train-012682,douyin,train,12682,achun1999,美容护肤,一直用,0,该用户想表达的含义是：我一直都在使用这款产品（对其效果满意并持续回购）。,18083,"[""素颜霜素颜霜素颜霜素颜霜素颜霜"", ""人参面霜"", ""超级好用"", ""特别好用"", ""人参霜上啊""]",fd7d1472cb78ab774ccd9f85647f4373b66816c76ab505cd40a620a2aa0e527d,用户表示自己长期持续使用这款人参面霜，强调产品的稳定性和信赖感。,0.6680251000070712,118,23,665328500,17926400,1,
douyin-train-012715,douyin,train,12715,achun1999,美容护肤,素颜霜,1,该用户可能是在询问或催促主播介绍/上架素颜霜产品，或是表达自己对这款商品的兴趣和需求。,18142,"[""人参水乳啥时候上"", ""买了一下午福袋一次没中[捂脸][捂脸][捂脸]"", ""阿纯洗面奶我洗头可好了![呲牙][呲牙][呲牙]"", ""21干啥的"", ""卸妆油是什么机制""]",60c63cd80f25d74e3b506b332311d3cb40d5140b9d84dacb3e9811188f0ea055,弹幕在询问素颜霜的相关信息。,0.45871180000540335,145,15,455731900,22307400,1,
douyin-train-012783,douyin,train,12783,achun1999,美容护肤,洗发水呀,1,该用户可能是想确认或询问主播是否正在介绍或即将推荐洗发水产品。,18235,"[""生日礼物"", ""果酸身体乳有吗"", ""这个洗面奶卸妆效果好吗?能代替卸妆油不???"", ""中一次"", ""御颜霜""]",5a8e4f487085bdc3cf4839383515b35a950b901db641498ac4f7a5407f227573,弹幕在询问是否有洗发水。,0.4171438000048511,121,14,414525300,15222300,1,
douyin-train-012848,douyin,train,12848,weixue0806,美容护肤,1号和四号胶原蛋白哪个好用?,1,该用户想询问1号和4号胶原蛋白产品的效果对比，以帮助自己做出购买决策。,18339,"[""赠品也好用"", ""什么粉底液好用"", ""再讲一遍"", ""1、4已拍,叠用?怎么用?"", ""淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹""]",634d989f01562b18ee0d619b44f086e6affbc2586770dd3a0ece6afcbbbe0da3,弹幕想知道1号和4号胶原蛋白产品哪个更适合自己使用。,0.646166099992115,159,22,644485300,17624100,1,
douyin-train-012875,douyin,train,12875,weixue0806,美容护肤,有没有合适的化妆水推荐,1,该用户希望主播能根据当前讨论的护肤产品推荐一款适合自己需求的化妆水。,18388,"[""油啊油"", ""是哪面贴脸上[捂脸]"", ""姐发缝大有什么好方法"", ""没听懂,再讲一遍[比心]"", ""喜欢这个外套[流泪]""]",375b0b94f982f347bd26db0ac152510b66e3b757ccb8e1208fe35f2aced1346c,观众在询问是否有适合自己的化妆水产品推荐。,0.4821984000009252,128,16,479478600,20874300,1,
douyin-train-012881,douyin,train,12881,weixue0806,美容护肤,刚没听清楚～再讲一遍用法行吗?,1,该用户对产品的使用方法没完全理解，希望主播能重新详细讲解一遍操作步骤。,18401,"[""用法再讲一遍"", ""水光可以打吗"", ""一共多少片"", ""有眼膜么"", ""下单了""]",c6a44d343d9194349e2485c69ca51bd328f829f9474fd86acf6d9088aacacdbc,用户之前询问了产品用法，现在因为没听清楚再次请求重复讲解用法。,0.7240917000017362,119,25,721379900,21704300,1,
douyin-train-012885,douyin,train,12885,weixue0806,美容护肤,咋用?,1,该用户想询问产品的具体使用方法。,18406,"[""刚没听清楚～再讲一遍用法行吗?"", ""再讲一次"", ""油霜啊油霜"", ""防晒怎么样"", ""淡斑讲讲""]",19696234a607bf701d79322d7a27aec310291d964fba1d9ea705c18be81552e1,弹幕在询问之前提到的产品使用方法。,0.46302409999771044,117,15,460213700,16457900,1,
douyin-train-012889,douyin,train,12889,weixue0806,美容护肤,项链哪里买的,1,该用户想表达的含义是：询问项链的购买渠道或商品链接。,18412,"[""面霜面霜"", ""精华油推荐一个"", ""再讲解一下"", ""在说一下吧"", ""身体乳哪个味道好闻呀""]",a497285bdb4cef64eda04656e1e3a8672855eb3dcf5b27ed95c3b2e5f400d91b,询问主播项链的购买渠道。,0.380181900007301,113,12,377695200,26019700,1,
douyin-train-013012,douyin,train,13012,weixue0806,美容护肤,"第一次买了,感觉很好用",1,该用户想表达的含义是：之前尝试购买了产品，使用体验不错，对产品表示认可和满意。,18585,"[""颈纹重,有没有推荐"", ""一周几次尼"", ""天天用一周用几次"", ""精华油还有吗"", ""大师面膜是真的好用[赞][赞][赞][赞][赞][赞]""]",619b81bcb73eb9f58f856d3dcaaf41c82d4ff2809f963a4c148283e51ffa64fd,用户表示对产品满意，确认购买体验良好。,0.4871177000022726,129,16,483847700,25415400,1,
douyin-train-013021,douyin,train,13021,weixue0806,美容护肤,大师面膜一周用几次?,1,该用户想询问这款面膜的使用频率是否有限制或推荐次数。,18600,"[""你猜下"", ""脱发和白发怎么办?"", ""项链上链接[捂脸]"", ""那敷完不洗脸,后续还涂水乳吗"", ""眼部精华油""]",dab45f20683c0f509d3db35e65c145b613730fde200a5102192e923c695cc4ff,用户想了解这款面膜的使用频率。,0.4194240999931935,124,14,416268200,21454600,1,
douyin-train-013089,douyin,train,13089,weixue0806,美容护肤,你怎么保持身材啊!这么瘦,0,该用户可能是对主播的身材管理方法产生兴趣，并隐含对相关瘦身产品或健康食品的潜在购买意向。,18692,"[""颈纹霜"", ""不洗脸直接护肤吗,还是什么都不用抹了"", ""雪儿好美哦"", ""那要是没这些问题提前用可以预防吗"", ""这彩椒难吃死了,你咋吃的下去""]",a2290ff360700c5da99c4f8734261d0628b607f240dd3a45185da797a705efbe,弹幕在询问主播如何保持身材并表现出对主播身材的惊讶和好奇。,0.6604452000028687,134,23,658934300,18737600,1,
douyin-train-013090,douyin,train,13090,weixue0806,美容护肤,是睡衣吗,1,该用户可能在询问当前展示或讨论的商品是否为睡衣款式。,18695,"[""那要是没这些问题提前用可以预防吗"", ""这彩椒难吃死了,你咋吃的下去"", ""你怎么保持身材啊!这么瘦"", ""油霜还可以开团吗"", ""男朋友呢?""]",656c22356ba15e590daf605f4d03f07414248eb566b6e487de280d7e27813fd9,弹幕在询问当前展示的商品是否是睡衣。,0.49730440000712406,127,17,494747300,16711000,1,
douyin-train-013193,douyin,train,13193,weixue0806,美容护肤,灌注面膜上吗?,1,该用户是在询问直播间是否会上架或推荐“灌注面膜”这款产品。,18836,"[""瘦脸面膜在哪里啊"", ""精华有吗"", ""大干皮有啥推荐吗"", ""8号是啥"", ""香水是正品吗""]",5600bc448fdabec7cd0a82514166a7006ddbdbd406d6f5659858131e2d106a5b,询问如何正确使用灌注面膜。,0.3977840000006836,116,13,395169000,20917700,1,
douyin-train-013208,douyin,train,13208,weixue0806,美容护肤,"眼睛凹陷,眼睛下垂怎么办",0,该用户可能在询问针对眼部问题的护肤产品或解决方案，表现出对改善眼周肌肤状况的潜在购买兴趣。,18858,"[""面膜有紧致的效果吗?"", ""广西的"", ""有没有补水水光面膜"", ""你嘴上涂的什么?"", ""姐姐想要衬衫链接[流泪][流泪]""]",3399ac9db3d13ce323b50e3606c9337c2a3840ab7683dab398292e4507b72d93,弹幕在询问如何改善眼睛凹陷和下垂的问题。,0.5481495999993058,125,19,546238000,16774100,1,
douyin-train-013300,douyin,train,13300,weixue0806,美容护肤,这个洗面奶怎么跟你小号的价格不一样,1,该用户发现同一款洗面奶在主播不同账号的售价存在差异，因此提出质疑并希望得到解释。,18982,"[""我为啥怎么贴面膜还是脸干"", ""油今天还会有货吗"", ""推荐款防晒霜吧"", ""你有烦恼吗[发呆]"", ""口红是哪个?""]",180646fe60dc1d1517c5c6f4b6483e0a8b0ce478eadd254b6cddac4345ddea93,这个洗面奶的价格和你小号上的不一样，是不是有什么不同版本或者促销活动？,0.764270800005761,129,25,762799700,23729300,1,
douyin-train-013331,douyin,train,13331,weixue0806,美容护肤,三明治法怎么用,1,该用户想询问主播详细讲解“三明治护肤法”的具体操作步骤。,19033,"[""大师用法"", ""怎么使用"", ""一号用法再说一下[捂脸]"", ""敷两遍是什么意思"", ""用完要抹面霜吗?""]",78635fe15e917ec6a2fac2ad9644910df1d0eb0f666db3db63ff43dc7b031eae,观众想了解三明治法的具体使用步骤。,0.48467999999411404,120,16,481242200,18547600,1,
douyin-train-013364,douyin,train,13364,weixue0806,美容护肤,面膜怎么使用,1,该用户想询问面膜的具体使用方法，可能是对产品功效或操作步骤存在疑问。,19081,"[""姐姐减肥总减不下来怎么办啊啊啊啊一直在焦虑"", ""防晒有隔离效果吗!"", ""美白淡斑用什么"", ""七号油怎么用"", ""七号链接讲解一下""]",97793c65b53c01b3b651fa95dc6a27bb270a43da8ed5f274ed90383e41ecb330,用户想知道如何正确使用面膜产品。,0.3947434000001522,125,13,391766700,21455600,1,
douyin-train-013378,douyin,train,13378,weixue0806,美容护肤,夏娃诱惑香水有吗?夏娃诱惑香水有吗?,1,该用户急切询问直播间是否有售卖“夏娃诱惑”这款香水，表现出明确的购买意向和重复确认的需求。,19099,"[""淡斑那个效果好"", ""眼袋用什么"", ""不用洗脸的话那后续的护肤还用涂抹吗"", ""大师面膜怎样用,在说一次"", ""有推荐的精华嘛?""]",983300a4b5c59c54e2b2e23830ea80a094ab3e708e47718c8a96f917852b4c60,当前弹幕是在询问是否有夏娃诱惑这款香水。,0.506457199997385,133,17,503305600,17452000,1,
douyin-train-013672,douyin,train,13672,weixue0806,美容护肤,你的上下睫毛是种的还是自己的,0,该用户可能是在询问主播的睫毛是否为嫁接或自然生长，以此评估相关美妆产品的效果真实性或考虑自身是否尝试类似美容项目。,19526,"[""除了眼睛之外其它都不像真的[捂脸]"", ""雪,水光霜呢"", ""那个胶原蛋白浇灌面膜的几号链接"", ""祛斑用几号"", ""涂了防晒以后必须卸妆吗?""]",f6f65cb85c3df8abeee3d9ba910d3fb3594ff36359ddf3ed405a8f915f710b14,弹幕在询问主播的上下睫毛是自然生长还是人工种植的。,0.6185942000010982,136,21,614581100,24587600,1,
douyin-train-013673,douyin,train,13673,weixue0806,美容护肤,"雪儿,11号唇蜜,你有推荐过别的品牌吗",1,该用户想询问主播之前是否推荐过其他品牌的11号唇蜜替代产品。,19529,"[""祛斑用几号"", ""涂了防晒以后必须卸妆吗?"", ""你的上下睫毛是种的还是自己的"", ""推荐一下防晒霜"", ""第一次刷到你.我想要你两半的面膜""]",596fdc2851bad389e68ef78accfacf42aa533d31db3a985cfc7514870f1b3c9f,弹幕是在询问雪儿是否推荐过其他唇蜜品牌。,0.5693542000080924,141,19,567776500,23842700,1,
douyin-train-013682,douyin,train,13682,weixue0806,美容护肤,借水光气垫遮瑕怎么样啊[比心],1,该用户是在询问“水光气垫遮瑕”产品的使用效果和性能，表现出对该产品的具体购买兴趣和进一步了解的需求。,19543,"[""假白吗?"", ""先防晒再隔离"", ""24号加加"", ""咋长这么好看[爱心][爱心][爱心]"", ""没有这样的""]",4ef332a0736d097995c5c692d8a6fa9d3b86c3031a4c11dfd39cc1897e7ade11,弹幕在询问水光气垫的遮瑕效果，并表达对产品的好感。,0.6911838999949396,126,24,688213900,17150900,1,
douyin-train-013748,douyin,train,13748,weixue0806,美容护肤,这个防晒真的好用,1,该用户是在认可并推荐这款防晒产品，暗示其使用效果令人满意。,19638,"[""刚拍的还有嘛"", ""是乳状的还是有流动性的?"", ""干皮可以用吗"", ""要卸吗"", ""有祛斑的嘛""]",1dc959ff08833e1d1bc094b55f3360f632ba03d3f82459830f465f15bb2c99b9,观众在确认产品效果后表达满意和推荐的语气。,0.5456336999923224,118,18,543652600,17074500,1,
douyin-train-013779,douyin,train,13779,weixue0806,美容护肤,有什么香味[比心][比心][比心][比心],0,该用户想询问产品是否有特定香型或香味推荐，并表现出对香味的浓厚兴趣和好感。,19686,"[""孕妇可以用吗"", ""防晒第几步用"", ""水感防晒霜"", ""防晒霜美修查不到成份"", ""屏障受损用什么""]",4f9e3b9faff79c6e0b39df8f41cee541f95b8e2add8c25f632e0694471b20698,弹幕在表达对产品香味的喜爱，并通过多次比心表情加强情感表达。,0.6761904000013601,124,23,674586000,19120200,1,
douyin-train-013828,douyin,train,13828,weixue0806,美容护肤,涂防晒还要涂隔离么,1,该用户想询问防晒和隔离产品的使用步骤是否需要叠加，可能对化妆流程存在困惑或希望简化护肤步骤。,19755,"[""防晒前用啥"", ""睡前要不要用卸妆油卸"", ""有没有气垫"", ""主播今天穿搭好好看"", ""推荐一款干皮用的面霜""]",b25543d15891e2fee925f517de457627cb8249f5b3bf572748981a23848656e3,观众想知道是否需要在涂抹防晒霜后再使用隔离产品。,0.5298236999951769,121,18,526763000,21167400,1,
douyin-train-013831,douyin,train,13831,weixue0806,美容护肤,洗面奶就能卸掉吗,1,该用户想表达的含义是：询问这款产品是否只需用洗面奶就能彻底清洁干净。,19760,"[""涂防晒还要涂隔离么"", ""没有了"", ""需要卸妆吗"", ""哪个产品能救我的法令纹"", ""防晒怎么用啊""]",0982c419e32c99eab3b99fc3b7369118d5dd52e3d4efd06b7ab5d706bc877b18,她想知道是否仅用洗面奶就能彻底卸掉防晒产品。,0.574434599999222,118,20,568112300,15868200,1,
douyin-train-013867,douyin,train,13867,weixue0806,美容护肤,"雪姐,请问一下,有身体乳吗?",1,该用户是在询问主播是否售卖身体乳产品，表现出对这类商品的潜在购买兴趣。,19816,"[""油霜已下单"", ""涂防晒要先涂隔离吗"", ""那个眼油怎么样"", ""我夏天是连水乳都没办法留3分钟"", ""象YY""]",a8d67b780b555a7066f7ed3d4c417def9ff7eb7e4b9b53f8c8b80174dfd53894,弹幕在询问主播是否有身体乳产品。,0.43869660000200383,126,15,436158100,15786200,1,
douyin-train-013889,douyin,train,13889,weixue0806,美容护肤,护肤品,1,该用户可能是在询问直播间是否有推荐或介绍的护肤品，或是想了解当前讨论的防晒产品是否属于护肤品类别。,19843,"[""需不需要卸妆"", ""脸上有纹,纹露露用什么油?"", ""脸干痒用什么"", ""上海物价真的高吗"", ""有提亮效果嘛""]",c993a589c605da5634c2b7d514e42682626c8a8b376ee7752ba858c7f0380bd0,弹幕在询问关于护肤品的相关信息。,0.41632070000923704,119,14,413697000,15790500,1,
