row_id,platform,split,source_index,live_id,species,content,label,official_background,context_json,qwen_background,generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-011509,douyin,train,11509,achun1999,美容护肤,不看了再看还得买生日快乐,0,该用户想表达的含义是：担心继续观看直播会忍不住消费，所以决定退出直播间来克制购买冲动。,"[""飞机高铁能带吗"", ""洗面奶还有么"", ""老男人有没有什么推荐的?秃头,油性皮肤,肤色暗...!!!"", ""果酸精华"", ""有刚刚那个胶原蛋白面膜吗""]",弹幕在表达对之前内容的不满，同时用生日快乐来掩饰不想继续观看的意图。,0.8467086000018753,135,27,845328300,16034900,1,
douyin-train-011510,douyin,train,11510,achun1999,美容护肤,给力!!,0,该用户想表达的含义是：对直播中推荐的产品或促销活动感到兴奋和认可。,"[""洗面奶还有么"", ""老男人有没有什么推荐的?秃头,油性皮肤,肤色暗...!!!"", ""果酸精华"", ""有刚刚那个胶原蛋白面膜吗"", ""不看了再看还得买生日快乐""]",弹幕在表达对前面推荐产品或直播内容的认可和赞赏。,0.6071168999915244,131,20,605521600,14688400,1,
douyin-train-011584,douyin,train,11584,achun1999,美容护肤,爱出大汗能用吗?,1,该用户是在询问当前直播中推荐的产品是否适合容易大量出汗的人群使用。,"[""宝宝有防晒吗"", ""支持支持支持支持支持"", ""福袋还有没有,没有走啦"", ""这个什么品牌来的"", ""主播讲的特别好,支持支持[比心][比心]""]",询问产品是否适合在大量出汗的情况下使用。,0.4757208999944851,130,15,473758300,15071200,1,
douyin-train-011610,douyin,train,11610,achun1999,美容护肤,黄金皂,1,该用户可能在询问或确认直播间是否还有“黄金皂”这款产品在售。,"[""生日礼物生日礼物"", ""好用好用好用好用"", ""蛋黄油蛋黄油"", ""沐浴露,牙膏什么时候能上啊?等了一下午了"", ""防晒衣""]",弹幕在询问黄金皂的相关信息或表达对黄金皂的关注。,0.6111065000004601,124,20,608675800,16821400,1,
douyin-train-011772,douyin,train,11772,achun1999,美容护肤,链接没用弄好,0,该用户想表达的含义是：商品购买链接尚未生效或无法正常打开。,"[""姜黄面膜"", ""在上点"", ""早都没有了"", ""会不会粘"", ""没上吗""]",链接没有正确展示，导致无法正常使用。,0.4347485000034794,107,14,432260700,15003100,1,
douyin-train-011777,douyin,train,11777,achun1999,美容护肤,没上链接[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪],1,该用户急切地想要购买当前商品，但因链接未及时上架而感到极度失望和焦急。,"[""链接没用弄好"", ""生日礼物生日礼物生日礼物"", ""我就为了等这个,没拍到"", ""shang生日礼物上"", ""净肤哲学洗面奶""]",弹幕表示因为没有上链接而感到非常失望和难过。,0.5867491999961203,145,19,584445100,16242900,1,
douyin-train-011791,douyin,train,11791,achun1999,美容护肤,我儿子也在用,0,该用户想表达的含义是：这款产品在我家已经有实际使用体验，且效果值得信赖。,"[""我昨天买了一罐[捂脸][捂脸][捂脸][捂脸]"", ""防晒霜怎么卖"", ""13岁有痘痘可以用蛋黄油吗"", ""玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂[流泪][流泪]"", ""秒没没赶上""]",这位观众表示自己的儿子也在使用该产品，可能是在回应之前关于产品效果的讨论，暗示产品对儿童皮肤也适用或有类似效果。,1.1506204000033904,165,37,1148012000,15868700,1,
douyin-train-011795,douyin,train,11795,achun1999,美容护肤,有隐藏机制吗?,0,该用户可能在询问产品是否存在未公开的促销活动或特殊购买方式（如隐藏优惠券、限时秒杀等）。,"[""秒没没赶上"", ""我儿子也在用"", ""一直在屯这个"", ""没有抢到生日礼物"", ""熬夜面膜""]",想知道是否有不为人知的购买规则或漏洞。,0.4934644000022672,110,16,491369100,14913900,1,
douyin-train-011823,douyin,train,11823,achun1999,美容护肤,眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜,1,该用户想表达的含义是：强烈要求主播重点介绍或上架眼霜产品。  （分析依据：结合前文弹幕中重复关键词如“玫瑰皂”“生日礼物”的模式，此类密集重复通常表达用户对某一产品的急切需求或催促；且直播间存在抢购、产品提问等互动行为，用户可能通过刷屏引起主播注意。）,"[""那为啥隔壁是4月22?"", ""生日礼物生日礼物"", ""想中福袋呜呜呜"", ""让我中福袋好嘛抖音"", ""是小孩用的吗""]",弹幕在重复强调对眼霜产品的关注和需求。,0.5751468999951612,170,18,573003200,14699100,1,
douyin-train-011826,douyin,train,11826,achun1999,美容护肤,洗面奶,1,该用户可能在询问或暗示对直播中提到的洗面奶产品感兴趣，想了解其详情或价格。,"[""让我中福袋好嘛抖音"", ""是小孩用的吗"", ""眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜"", ""洗发水"", ""没抢到""]",当前弹幕是在关注直播间正在抢购的商品，表达对洗面奶的期待和关注。,0.7871374999958789,159,26,785464900,15627100,1,
douyin-train-011853,douyin,train,11853,achun1999,美容护肤,买的停不下了,0,该用户想表达的含义是：对商品的购买热情高涨，已经连续下单多次无法自控。,"[""这个我是真想要"", ""洗发水"", ""脸黑,能涂吗"", ""上吧,我赶紧拍"", ""抽中我""]",被商品吸引到无法自控，忍不住想要持续购买,0.524885799997719,114,17,522753200,15469100,1,
douyin-train-011973,douyin,train,11973,achun1999,美容护肤,多送点,1,该用户希望直播间能增加赠品数量或提高福利力度。,"[""止痒吗?"", ""油头适合吗?油头适合吗?"", ""中一次吧"", ""两种交替用,可以吧"", ""今天主打陪伴了生日礼物""]",希望获得更多的赠品或优惠。,0.41215800000645686,120,13,410179800,16146700,1,
douyin-train-012089,douyin,train,12089,achun1999,美容护肤,男的可以用么????,1,该用户可能在询问当前介绍的产品是否适合男性使用，表现出对产品适用性的潜在购买兴趣。,"[""洗发水在加点,没抢到"", ""睡觉睡觉睡觉"", ""黑玫瑰精油了"", ""阿纯我想要之前那个摸身上的没抢到上点吧"", ""洗面奶呢?""]",当前弹幕是在询问男性是否可以使用该产品。,0.531622199996491,129,17,530139200,16686500,1,
douyin-train-012099,douyin,train,12099,achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的推荐商品，或是暗示自己需要挑选生日礼物。,"[""从开播买到现在生日礼物生日礼物生日礼物"", ""我三姐晚上"", ""呜呜呜我就是"", ""@阿纯（正在生日盛典院线开业黑玫瑰多会上"", ""不买都可惜不买都可惜不买都可惜不买都可惜不买都可惜不买都可惜""]",弹幕在强调生日礼物的重要性，表达对礼物的期待和重视。,0.6821439000050304,148,21,679876200,15338200,1,
douyin-train-012199,douyin,train,12199,achun1999,美容护肤,敏敏肌能用吗,1,该用户是在询问产品是否适合敏感肌肤使用。,"[""水乳哈"", ""油皮呢?"", ""西藏不发货,中个福袋吧西藏不发货,中个福袋吧"", ""这个超级好用的生日礼物"", ""亏死啦""]",询问产品是否适合敏感肌肤使用,0.38858699999400415,129,12,386719800,17612600,1,
douyin-train-012325,douyin,train,12325,achun1999,美容护肤,主播加油,0,该用户想表达的含义是：对主播的支持和鼓励，希望直播顺利进行。,"[""哪个能缩小毛孔男士的"", ""生日礼物生日礼物"", ""让我中一次"", ""生日快乐"", ""京都哲学冰莲面膜还有吗""]",观众在鼓励主播继续努力，希望直播顺利进行。,0.5181869999942137,112,17,516037300,15457300,1,
douyin-train-012335,douyin,train,12335,achun1999,美容护肤,小朋友能用吗,1,该用户想询问产品是否适合儿童使用。,"[""如果二选一拉皮精华和人参水乳选哪个我是油痘肌"", ""洗面奶,洗面奶,洗面奶"", ""大秀也来助播了"", ""哎呦我太绝了"", ""嗡嗡嗡～""]",弹幕在询问产品是否适合儿童使用。,0.4717207000066992,137,15,468986000,15666400,1,
douyin-train-012352,douyin,train,12352,achun1999,美容护肤,柔肤水,1,该用户可能是在询问或关注直播间正在介绍的柔肤水产品信息，表达了对这款护肤品的潜在兴趣。,"[""给我中一次吧"", ""99四瓶"", ""又要一哆嗦了"", ""人参面霜"", ""让我中一次""]",当前弹幕是在回应商品推荐，表达对柔肤水产品的关注和期待。,0.6857060000038473,110,23,683928200,16136100,1,
douyin-train-012479,douyin,train,12479,achun1999,美容护肤,西瓜霜,1,该用户可能在询问直播间是否有售卖西瓜霜产品或相关使用信息。,"[""卸妆油呢"", ""人参面霜"", ""买了好多了[比心][比心][比心]"", ""能抹头皮吗"", ""磨砂膏""]",当前弹幕是在询问是否有西瓜霜产品。,0.4628526000014972,117,15,460735900,16024500,1,
douyin-train-012506,douyin,train,12506,achun1999,美容护肤,我居然看了五小时,0,该用户想表达的含义是：没想到自己为了抢购牙膏竟然坚持观看了这么久的直播。,"[""牙膏没看见牙膏,没看见牙膏没看见能不能上一下牙膏"", ""没抢到"", ""陪五个小时就等着牙膏呢"", ""没有呀"", ""干啥呢""]",用户因长时间等待牙膏而感到意外和失望，最终未能如愿。,0.6698657000088133,127,22,667760300,16142900,1,
douyin-train-012539,douyin,train,12539,achun1999,美容护肤,休息会,0,"该用户可能是想建议主播暂停产品介绍稍作休息，或是看到其他观众频繁刷""休息""后跟风互动。","[""护发精油"", ""素颜霜上不"", ""坐下更帅了"", ""把阿纯上架"", ""生日礼物生日礼物""]",弹幕可能是在表达暂时离开直播间的意思。,0.4714170999941416,111,15,470049600,16223800,1,
douyin-train-012591,douyin,train,12591,achun1999,美容护肤,毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯,1,该用户可能是在急切询问或催促主播展示/补货毛毯，或是强调自己参与活动满足条件后应获得的赠品毛毯。,"[""素颜霜"", ""牙膏没看见"", ""中奖生日礼物"", ""洗发膏还有吗?"", ""面膜啊""]",弹幕在重复强调对毛毯的强烈需求或关注。,0.6228766000131145,157,19,620823900,16752900,1,
douyin-train-012597,douyin,train,12597,achun1999,美容护肤,人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参霜人参,1,该用户急切催促主播介绍或上架人参霜产品，可能是对其功效感兴趣或想抢购。,"[""没有沐浴露吗"", ""毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯毛毯"", ""牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏牙膏"", ""控油霜上一下"", ""一开始上洗面奶阿纯动情了感恩哭了都""]",弹幕在重复强调人参霜，可能是对产品有强烈兴趣或希望引起主播注意。,0.8102168000041274,231,25,807858600,15222400,1,
douyin-train-012612,douyin,train,12612,achun1999,美容护肤,值得看这个,0,该用户可能是在询问当前展示的产品是否值得关注或购买。,"[""卸妆油"", ""没有冰莲面膜吗"", ""有木有沐浴露"", ""卸妆油卸妆油卸妆油卸妆油卸妆油卸妆油"", ""五号开价了吗?""]",这个产品值得观看和了解,0.357140399995842,127,11,354865400,16450700,1,
douyin-train-012615,douyin,train,12615,achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的商品推荐，或是希望主播介绍当前展示的产品是否适合当作生日礼物送出。,"[""卸妆油卸妆油卸妆油卸妆油卸妆油卸妆油"", ""五号开价了吗?"", ""值得看这个"", ""想中一次福袋,阿纯最帅!生日礼物"", ""西瓜霜""]",当前弹幕是在回应前文提到的生日礼物话题，表达对生日礼物的关注或期待。,0.7869833000004292,132,26,784672100,16112300,1,
douyin-train-012682,douyin,train,12682,achun1999,美容护肤,一直用,0,该用户想表达的含义是：我一直都在使用这款产品（对其效果满意并持续回购）。,"[""有没有沐浴露"", ""有沐浴乳嘛"", ""素颜霜素颜霜素颜霜素颜霜素颜霜"", ""人参面霜"", ""人参霜上啊""]",用户表示自己一直在使用之前提到的产品，表达持续使用的肯定态度。,0.6049668000050588,119,20,602644100,14003800,1,
douyin-train-012715,douyin,train,12715,achun1999,美容护肤,素颜霜,1,该用户可能是在询问或催促主播介绍/上架素颜霜产品，或是表达自己对这款商品的兴趣和需求。,"[""去痘印的有没有"", ""又没了"", ""人参水乳啥时候上"", ""买了一下午福袋一次没中[捂脸][捂脸][捂脸]"", ""阿纯洗面奶我洗头可好了![呲牙][呲牙][呲牙]""]",询问是否有素颜霜产品推荐。,0.42082959999970626,141,13,418448700,15364700,1,
douyin-train-012783,douyin,train,12783,achun1999,美容护肤,洗发水呀,1,该用户可能是想确认或询问主播是否正在介绍或即将推荐洗发水产品。,"[""买不了"", ""面霜没了"", ""果酸身体乳有吗"", ""中一次"", ""御颜霜""]",当前弹幕是在回应前面关于护肤产品的询问，表示对洗发水这一商品的关注。,0.7739070999959949,108,25,772279100,15493600,1,
douyin-train-012848,douyin,train,12848,weixue0806,美容护肤,1号和四号胶原蛋白哪个好用?,1,该用户想询问1号和4号胶原蛋白产品的效果对比，以帮助自己做出购买决策。,"[""胶原蛋白?"", ""雪儿,玻玻和水光有什么区别呀"", ""赠品也好用"", ""1、4已拍,叠用?怎么用?"", ""淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹淡斑补水面膜祛颈纹""]",用户想了解1号和4号胶原蛋白产品之间的优劣，以便选择更适合自己的。,0.7940008000005037,165,26,791621300,17338200,1,
douyin-train-012875,douyin,train,12875,weixue0806,美容护肤,有没有合适的化妆水推荐,1,该用户希望主播能根据当前讨论的护肤产品推荐一款适合自己需求的化妆水。,"[""在讲一下用法"", ""拍完了,用法"", ""是哪面贴脸上[捂脸]"", ""没听懂,再讲一遍[比心]"", ""喜欢这个外套[流泪]""]",观众希望了解适合自己肤质的化妆水推荐。,0.5365445999923395,128,17,534072700,15741600,1,
douyin-train-012881,douyin,train,12881,weixue0806,美容护肤,刚没听清楚～再讲一遍用法行吗?,1,该用户对产品的使用方法没完全理解，希望主播能重新详细讲解一遍操作步骤。,"[""讲下4号"", ""需要每天敷吗"", ""姐姐想要面霜"", ""使用方法"", ""一共多少片""]",用户之前询问了使用方法，现在因为没听清楚请求再次讲解产品用法。,0.7184087000059662,117,24,716679700,16484900,1,
douyin-train-012885,douyin,train,12885,weixue0806,美容护肤,咋用?,1,该用户想询问产品的具体使用方法。,"[""一共多少片"", ""刚没听清楚～再讲一遍用法行吗?"", ""再讲一次"", ""油霜啊油霜"", ""防晒怎么样""]",用户想了解产品的使用方法。,0.3773541000118712,116,12,375545800,17341700,1,
douyin-train-012889,douyin,train,12889,weixue0806,美容护肤,项链哪里买的,1,该用户想表达的含义是：询问项链的购买渠道或商品链接。,"[""防晒怎么样"", ""咋用?"", ""再讲解一下"", ""在说一下吧"", ""身体乳哪个味道好闻呀""]",询问主播项链的购买渠道。,0.3782117999944603,110,12,376072000,16468600,1,
douyin-train-013012,douyin,train,13012,weixue0806,美容护肤,"第一次买了,感觉很好用",1,该用户想表达的含义是：之前尝试购买了产品，使用体验不错，对产品表示认可和满意。,"[""眼睛怎么这么美"", ""颈纹重,有没有推荐"", ""一周几次尼"", ""天天用一周用几次"", ""大师面膜是真的好用[赞][赞][赞][赞][赞][赞]""]",用户表示自己是第一次购买该产品，使用后感到满意。,0.5921297000022605,129,19,590153400,15385500,1,
douyin-train-013021,douyin,train,13021,weixue0806,美容护肤,大师面膜一周用几次?,1,该用户想询问这款面膜的使用频率是否有限制或推荐次数。,"[""就用第一遍就丢了"", ""你猜下"", ""项链上链接[捂脸]"", ""那敷完不洗脸,后续还涂水乳吗"", ""眼部精华油""]",用户想了解这款面膜的使用频率。,0.4616662000044016,124,14,460415500,16626300,1,
douyin-train-013089,douyin,train,13089,weixue0806,美容护肤,你怎么保持身材啊!这么瘦,0,该用户可能是对主播的身材管理方法产生兴趣，并隐含对相关瘦身产品或健康食品的潜在购买意向。,"[""颈纹霜"", ""不洗脸直接护肤吗,还是什么都不用抹了"", ""雪儿好美哦"", ""那要是没这些问题提前用可以预防吗"", ""这彩椒难吃死了,你咋吃的下去""]",弹幕在询问主播如何保持身材并表现出对主播身材的惊讶。,0.6498398999974597,134,21,648317200,16758600,1,
douyin-train-013090,douyin,train,13090,weixue0806,美容护肤,是睡衣吗,1,该用户可能在询问当前展示或讨论的商品是否为睡衣款式。,"[""不洗脸直接护肤吗,还是什么都不用抹了"", ""雪儿好美哦"", ""那要是没这些问题提前用可以预防吗"", ""这彩椒难吃死了,你咋吃的下去"", ""你怎么保持身材啊!这么瘦""]",弹幕在询问当前展示的产品是否是睡衣。,0.5336481999984244,135,17,531387600,15347000,1,
douyin-train-013193,douyin,train,13193,weixue0806,美容护肤,灌注面膜上吗?,1,该用户是在询问直播间是否会上架或推荐“灌注面膜”这款产品。,"[""6号怎么用"", ""瘦脸面膜在哪里啊"", ""大干皮有啥推荐吗"", ""8号是啥"", ""香水是正品吗""]",用户询问如何将灌注面膜涂抹在脸上。,0.486473200013279,117,16,484994800,16078300,1,
douyin-train-013208,douyin,train,13208,weixue0806,美容护肤,"眼睛凹陷,眼睛下垂怎么办",0,该用户可能在询问针对眼部问题的护肤产品或解决方案，表现出对改善眼周肌肤状况的潜在购买兴趣。,"[""眼睛上用什么"", ""头发怎么办"", ""面膜有紧致的效果吗?"", ""广西的"", ""姐姐想要衬衫链接[流泪][流泪]""]",当前弹幕是在询问如何改善眼睛凹陷和下垂的问题。,0.6173366000002716,119,20,615161000,15567800,1,
douyin-train-013300,douyin,train,13300,weixue0806,美容护肤,这个洗面奶怎么跟你小号的价格不一样,1,该用户发现同一款洗面奶在主播不同账号的售价存在差异，因此提出质疑并希望得到解释。,"[""3号讲一下"", ""我为啥怎么贴面膜还是脸干"", ""油今天还会有货吗"", ""推荐款防晒霜吧"", ""你有烦恼吗[发呆]""]",用户对当前洗面奶的价格与之前小号商品的价格差异感到疑惑，询问是否存在价格不一致的情况。,0.9226556000066921,128,29,919205500,23492400,1,
douyin-train-013331,douyin,train,13331,weixue0806,美容护肤,三明治法怎么用,1,该用户想询问主播详细讲解“三明治护肤法”的具体操作步骤。,"[""讲一下眼油颈纹霜呗"", ""大师用法"", ""怎么使用"", ""一号用法再说一下[捂脸]"", ""用完要抹面霜吗?""]",弹幕想了解三明治法的具体使用步骤。,0.5419235000008484,123,17,539650400,16158600,1,
douyin-train-013364,douyin,train,13364,weixue0806,美容护肤,面膜怎么使用,1,该用户想询问面膜的具体使用方法，可能是对产品功效或操作步骤存在疑问。,"[""姐姐减肥总减不下来怎么办啊啊啊啊一直在焦虑"", ""防晒有隔离效果吗!"", ""美白淡斑用什么"", ""七号油怎么用"", ""七号链接讲解一下""]",用户想知道如何正确使用面膜产品。,0.4390181000053417,125,13,436013600,17091300,1,
douyin-train-013378,douyin,train,13378,weixue0806,美容护肤,夏娃诱惑香水有吗?夏娃诱惑香水有吗?,1,该用户急切询问直播间是否有售卖“夏娃诱惑”这款香水，表现出明确的购买意向和重复确认的需求。,"[""睫毛太喜欢了"", ""淡斑那个效果好"", ""不用洗脸的话那后续的护肤还用涂抹吗"", ""大师面膜怎样用,在说一次"", ""有推荐的精华嘛?""]",弹幕在询问是否有夏娃诱惑这款香水。,0.5086563999939244,134,16,505859200,20214500,1,
douyin-train-013672,douyin,train,13672,weixue0806,美容护肤,你的上下睫毛是种的还是自己的,0,该用户可能是在询问主播的睫毛是否为嫁接或自然生长，以此评估相关美妆产品的效果真实性或考虑自身是否尝试类似美容项目。,"[""面膜面膜面膜"", ""除了眼睛之外其它都不像真的[捂脸]"", ""雪,水光霜呢"", ""那个胶原蛋白浇灌面膜的几号链接"", ""祛斑用几号""]",弹幕在询问主播上下睫毛是否是自然生长的。,0.5679878999944776,131,18,565710400,19261100,1,
douyin-train-013673,douyin,train,13673,weixue0806,美容护肤,"雪儿,11号唇蜜,你有推荐过别的品牌吗",1,该用户想询问主播之前是否推荐过其他品牌的11号唇蜜替代产品。,"[""除了眼睛之外其它都不像真的[捂脸]"", ""雪,水光霜呢"", ""那个胶原蛋白浇灌面膜的几号链接"", ""祛斑用几号"", ""你的上下睫毛是种的还是自己的""]",弹幕在询问雪儿是否推荐过其他品牌的唇蜜产品。,0.6132143000140786,144,20,611782400,18223500,1,
douyin-train-013682,douyin,train,13682,weixue0806,美容护肤,借水光气垫遮瑕怎么样啊[比心],1,该用户是在询问“水光气垫遮瑕”产品的使用效果和性能，表现出对该产品的具体购买兴趣和进一步了解的需求。,"[""那可以试试"", ""[捂脸]我是因为懒得洗脸"", ""假白吗?"", ""24号加加"", ""咋长这么好看[爱心][爱心][爱心]""]",弹幕在询问水光气垫的遮瑕效果，同时表达对产品的好奇和喜爱。,0.8057621999905678,130,27,803153500,16227900,1,
douyin-train-013748,douyin,train,13748,weixue0806,美容护肤,这个防晒真的好用,1,该用户是在认可并推荐这款防晒产品，暗示其使用效果令人满意。,"[""刚拍的还有嘛"", ""是乳状的还是有流动性的?"", ""干皮可以用吗"", ""要卸吗"", ""有祛斑的嘛""]",观众在确认产品效果后表达满意和推荐的语气。,0.5561134000017773,118,18,554048000,16373800,1,
douyin-train-013779,douyin,train,13779,weixue0806,美容护肤,有什么香味[比心][比心][比心][比心],0,该用户想询问产品是否有特定香型或香味推荐，并表现出对香味的浓厚兴趣和好感。,"[""是用脸上的么"", ""还应该买什么"", ""水感防晒霜"", ""防晒霜美修查不到成份"", ""屏障受损用什么""]",弹幕在表达对产品香味的喜爱，并通过比心表情加强了这种正面情绪的传达。,0.8074925000109943,126,26,806001200,16656200,1,
douyin-train-013828,douyin,train,13828,weixue0806,美容护肤,涂防晒还要涂隔离么,1,该用户想询问防晒和隔离产品的使用步骤是否需要叠加，可能对化妆流程存在困惑或希望简化护肤步骤。,"[""防晒前用啥"", ""睡前要不要用卸妆油卸"", ""有没有气垫"", ""主播今天穿搭好好看"", ""推荐一款干皮用的面霜""]",观众想知道是否需要在涂抹防晒霜的同时使用隔离产品。,0.5642743000062183,121,18,562948900,17140900,1,
douyin-train-013831,douyin,train,13831,weixue0806,美容护肤,洗面奶就能卸掉吗,1,该用户想表达的含义是：询问这款产品是否只需用洗面奶就能彻底清洁干净。,"[""主播今天穿搭好好看"", ""推荐一款干皮用的面霜"", ""涂防晒还要涂隔离么"", ""哪个产品能救我的法令纹"", ""防晒怎么用啊""]",弹幕在询问当前推荐的产品是否能有效卸除防晒。,0.5875399000069592,125,19,585057100,15928100,1,
douyin-train-013867,douyin,train,13867,weixue0806,美容护肤,"雪姐,请问一下,有身体乳吗?",1,该用户是在询问主播是否售卖身体乳产品，表现出对这类商品的潜在购买兴趣。,"[""唇膏唇膏唇膏唇膏[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]"", ""油霜已下单"", ""涂防晒要先涂隔离吗"", ""那个眼油怎么样"", ""我夏天是连水乳都没办法留3分钟""]",弹幕是在询问是否有身体乳产品。,0.45504499999515247,160,14,453717400,17360900,1,
douyin-train-013889,douyin,train,13889,weixue0806,美容护肤,护肤品,1,该用户可能是在询问直播间是否有推荐或介绍的护肤品，或是想了解当前讨论的防晒产品是否属于护肤品类别。,"[""需不需要卸妆"", ""脸上有纹,纹露露用什么油?"", ""脸干痒用什么"", ""上海物价真的高吗"", ""有提亮效果嘛""]",弹幕在询问关于护肤品的相关信息。,0.4333602999977302,119,14,430940600,15369800,1,
douyin-train-013948,douyin,train,13948,weixue0806,美容护肤,隔离隔离隔离隔离隔离,1,该用户可能是在急切询问或强调某款隔离产品的使用效果或是否需要搭配其他产品。,"[""防晒用在哪一个步骤"", ""每天都来蹲唇膏,一次没蹲到[捂脸][捂脸][捂脸][捂脸][捂脸]"", ""之前推过的一款防晒呢"", ""拍了,拍了"", ""今天有水光面膜吗""]",当前弹幕是在重复强调“隔离”，可能是观众在提醒主播注意使用隔离产品，或者对隔离产品有特别的关注或需求。,1.005284600003506,141,34,1002829600,15563800,1,
douyin-train-014024,douyin,train,14024,weixue0806,美容护肤,口红用哪个,1,该用户想询问主播推荐适合自己使用的口红色号或款式。,"[""怎么这么年轻?"", ""看看你耳朵"", ""拍啦,我发现上瘾,买雪儿推荐的"", ""混油皮面霜"", ""双眼皮在韩国哪个机构割的""]",弹幕在询问主播推荐的口红产品。,0.4936331000062637,124,16,492067600,15285700,1,
douyin-train-014052,douyin,train,14052,weixue0806,美容护肤,"姐,面膜",1,该用户可能是想询问主播关于面膜的具体信息或推荐适合的产品。,"[""会有美白效果对吗?"", ""孕妇能用么?"", ""哎呦美颜真好啊"", ""有眼膜推荐吗"", ""怎么用拍完啦""]",弹幕在回应前面关于面膜的提问，表达对主播或产品的好感。,0.723054799993406,119,23,720980000,15507300,1,
douyin-train-014098,douyin,train,14098,weixue0806,美容护肤,我想看看你的衣服,1,该用户对主播的服装款式产生了兴趣，希望主播展示或详细介绍所穿的衣服。,"[""用了防晒还要涂隔离吗"", ""美白虽然他"", ""买了口红"", ""可以讲一下护肤流程吗"", ""四季精油和小金砖怎么选?""]",弹幕希望了解主播的服装款式或穿搭风格。,0.5267932000133442,118,17,524762500,18132300,1,
douyin-train-014130,douyin,train,14130,weixue0806,美容护肤,美瞳呢,1,该用户是在询问直播间是否有售卖美瞳产品。,"[""唇部精华油"", ""这个口红有吗?"", ""美白祛斑面膜"", ""夏天涂油霜可以吗?"", ""什么眉笔""]",弹幕在询问当前商品是否有美瞳。,0.4682448000094155,114,15,466191600,15465400,1,
douyin-train-014133,douyin,train,14133,weixue0806,美容护肤,2号是一支一支的吗,1,该用户是在询问商品编号2的产品是否为独立包装的单支装形式。,"[""夏天涂油霜可以吗?"", ""什么眉笔"", ""美瞳呢"", ""刚刚口红"", ""姐祛痘膏""]",弹幕在询问2号产品是否是单支装的。,0.5826931000046898,115,19,579657500,19414900,1,
douyin-train-014237,douyin,train,14237,weixue0806,美容护肤,介绍下油,1,该用户想询问主播详细介绍某款护肤油产品的功效或使用方法。,"[""脸黄,松垮推荐面膜"", ""祛痘淡斑"", ""12号讲讲"", ""雪,能不能介绍下回头霜水光气垫?"", ""4号洁面好用吗?""]",当前弹幕是希望主播介绍一款针对油性肌肤的产品。,0.5992136999993818,126,19,596691600,24356600,1,
douyin-train-014264,douyin,train,14264,weixue0806,美容护肤,10号的作用讲一讲,1,该用户想表达的含义是：请详细介绍10号产品的功效和适用情况。,"[""有没有推荐的眼线笔"", ""美白提亮"", ""泪沟用什么"", ""美白面膜敷完洗掉吗"", ""刷到胶原灌肤199真的假的?""]",观众想了解10号产品具体的功能和效果。,0.5322694999922533,126,17,530036800,15715600,1,
douyin-train-014677,douyin,train,14677,weixue0806,美容护肤,香水哪款好用?,1,该用户想询问直播间推荐的香水款式，表达了对某款或某类香水的潜在购买兴趣。,"[""孕妇适合那个面膜"", ""姐你公司几点上班"", ""有赞必回,互关"", ""敷完像你这么水灵吗"", ""没有斑用嘛""]",询问哪款香水使用效果更好。,0.4262689000024693,121,13,423375500,19564900,1,
