row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-010283,douyin,train,10283,Jing1000086,服饰鞋履,有连衣裙吗?,1,该用户是在询问直播间是否会上架或展示连衣裙款式，表达了对这类商品的潜在购买兴趣。,14686,"[""刚穿的白t有吗???"", ""当然算"", ""30号晚上八点吗"", ""我知道了,30号坐等"", ""说啥了?刚进来""]",structured_v2,1131c1dbbe7082e7f79498b45e90f1e36bea6b53cba74761aeeafe481db000a3,b3302c8a6ca6cdb716f2f7c03b11a8c8f7982975b8e0031208c71975886f5129,对象：连衣裙；言语行为：询问；原句证据：有连衣裙吗?,对象：连衣裙；言语行为：询问；原句证据：有连衣裙吗?,连衣裙,询问,有连衣裙吗?,True,,False,0.963961700006621,0.9639638000226114,253,26,955866900,31001200,1,
douyin-train-010363,douyin,train,10363,achun1999,美容护肤,洗发水是开了价的吗?,1,该用户可能在询问洗发水的价格是否已经公布或开始促销。,14800,"[""双面霜"", ""生日礼物生日礼物"", ""防晒霜"", ""玫瑰精油"", ""有没有纯面霜链接""]",structured_v2,dd0dae85009be1a26a10c14ab819a33f6d7fd06423cec52547747d271481908c,1333f1043ba56730034772c24638a32cfaadc271513477b5d4399393203e5d01,对象：洗发水；言语行为：询问价格；原句证据：洗发水是开了价的吗?,对象：洗发水；言语行为：询问价格；原句证据：洗发水是开了价的吗?,洗发水,询问价格,洗发水是开了价的吗?,True,,False,1.033821999997599,1.0338239000120666,241,30,1030921500,30798400,1,
douyin-train-010510,douyin,train,10510,achun1999,美容护肤,支持国产,0,该用户想表达的含义是：对国产品牌表示认同并有意愿购买相关产品。,15023,"[""明白啦"", ""能搭配仪器一起用吗?"", ""中福袋"", ""[比心]主播下午好"", ""生日礼物""]",structured_v2,402408f50776ef242c4e6e3890a501b0d55bc3d3178ad664bf895d43a3c72390,15c27f1a334cf03ae87baef96939bdb8e0d17cdc60ffb40a95ceba3ab7fa79af,对象：国家；言语行为：支持；原句证据：支持国产,对象：国家；言语行为：支持；原句证据：支持国产,国家,支持,支持国产,True,,False,0.6958216000057291,0.6958234999910928,239,20,693058600,25505700,1,
douyin-train-010597,douyin,train,10597,achun1999,美容护肤,泥膜嘛,1,该用户是在询问直播间是否有售卖泥膜产品。,15153,"[""老板生日礼物"", ""加加油"", ""生日礼物生日礼物"", ""有泪沟怎么办"", ""主播下午好""]",structured_v2,84ef4729988069585e0600cd7ff856e6dd0adcb95273b1bf6e5bfadcd1b2f131,267f86c1bb7c3942a6a9d5478334d8be9a37553bb0249420d413f3aa5010ed3e,对象：主播；言语行为：询问；原句证据：泥膜嘛,对象：主播；言语行为：询问；原句证据：泥膜嘛,主播,询问,泥膜嘛,True,,False,0.7499861999822315,0.7499886000005063,236,21,744659500,36257700,1,
douyin-train-010675,douyin,train,10675,achun1999,美容护肤,就等他了,0,该用户想表达的含义是：一直在等待当前介绍的产品/福利上线，迫不及待想要购买或参与。,15256,"[""生日礼物生日礼物生日礼物"", ""所谓擅长,就是日复一日"", ""一周几次"", ""生日礼物生日礼物"", ""效果咋样""]",structured_v2,5d9cdb595a854d5645997cf0fe7479ed5d26f3d00e49ebc6569019aa5e221caa,42f1ac207b5253b58833e96da79d7bf94f6224d2ed223961d397b29a705c5b6f,对象：主播；言语行为：等待；原句证据：就等他了,对象：主播；言语行为：等待；原句证据：就等他了,主播,等待,就等他了,True,,False,0.8194036999775562,0.8194057999935467,243,22,816672700,30243600,1,
douyin-train-010714,douyin,train,10714,achun1999,美容护肤,没抢到,1,该用户因商品抢购失败而感到遗憾和不甘心。,15306,"[""晚上还有吗"", ""没抢到啊"", ""洗面奶上了吗"", ""蛋黄油"", ""@青青青青""]",structured_v2,db81af5a5ecc4aaf39e200551934119e3102207780c77ce986088aafba4cc460,9a0c0335a4e79451a5881318d3bc65ca01ad18004a7904057357514b93bbc496,对象：洗面奶；言语行为：询问；原句证据：没抢到,对象：洗面奶；言语行为：询问；原句证据：没抢到,洗面奶,询问,没抢到,True,,False,0.8014330000150949,0.8014355000050273,240,23,798765600,18102800,1,
douyin-train-010768,douyin,train,10768,achun1999,美容护肤,全程在线,0,该用户想表达的是自己从直播开始一直持续观看没有离开。,15379,"[""水光乳是什么活动?"", ""一直在"", ""我都看了一天了"", ""我跟了三小时[泪奔]"", ""开播看到现在""]",structured_v2,02fc2407a7fa10cf8a6b9c7cdaa38f54703d5c997be9a64a5b16f1fa785242b0,36ce736833db073584b7690c982719bf7719b1fa9b599913d90d7e4689fe7427,对象：直播；言语行为：持续关注；原句证据：全程在线,对象：直播；言语行为：持续关注；原句证据：全程在线,直播,持续关注,全程在线,True,,False,0.7063791999826208,0.7063808999955654,241,21,703072800,35715000,1,
douyin-train-010788,douyin,train,10788,achun1999,美容护肤,主播鼻子还没有干净,0,该用户可能在委婉提醒主播注意仪容细节，暗示对主播专业形象或产品展示效果的关注。,15410,"[""现在上"", ""以为抢光了[捂脸]"", ""以为没抢到呢"", ""面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜生日礼物生日礼物生日礼物面膜"", ""以为抢完了""]",structured_v2,2a55902dc07764faf6b6f1b67af75f65233f5f0d2d5f5e18b73e66a73598018b,e9491762d3995169211a42a83cbe885b8aeeed5e205c2f52b7b133d76aa1581f,对象：主播；言语行为：评价；原句证据：主播鼻子还没有干净,对象：主播；言语行为：评价；原句证据：主播鼻子还没有干净,主播,评价,主播鼻子还没有干净,True,,False,0.7729484000010416,0.7729504999879282,263,22,769247500,34694100,1,
douyin-train-010811,douyin,train,10811,achun1999,美容护肤,洗发水不上吗,1,该用户是在询问直播间是否会上架洗发水产品，表现出对这款商品的期待和购买意向。,15436,"[""黄金皂黄金皂"", ""生日礼物"", ""没有抢到啊"", ""面膜面膜面膜"", ""玫瑰精油了?????""]",structured_v2,efbb061499cfe2e05adc8854b9873bb1f6c527e1db75bb5a53bcc2958bd26c98,ed0e4a79dccff5d6ee9b78d9864fbd21a0a0a9241a558a3f565a1ad1ac3262a8,对象：洗发水；言语行为：询问；原句证据：洗发水不上吗,对象：洗发水；言语行为：询问；原句证据：洗发水不上吗,洗发水,询问,洗发水不上吗,True,,False,0.8889862000069115,0.8889880999922752,239,25,885894100,29369200,1,
douyin-train-010813,douyin,train,10813,achun1999,美容护肤,蛋黄霜还有吗,1,该用户是在询问直播间此前推荐过的蛋黄霜是否还有库存或是否会再次上架售卖。,15438,"[""没有抢到啊"", ""面膜面膜面膜"", ""玫瑰精油了?????"", ""洗发水不上吗"", ""从你开播看到现在""]",structured_v2,2cca1c4ad3d4c427c997c2baaf6514f77e4eadc1fa08778a4a4374a5da4c5f3a,5dfe4ed8f20294a966462fe27feef266de3458226f112737ea9f81fbe16beea9,对象：蛋黄霜；言语行为：询问；原句证据：蛋黄霜还有吗,对象：蛋黄霜；言语行为：询问；原句证据：蛋黄霜还有吗,蛋黄霜,询问,蛋黄霜还有吗,True,,False,0.9167414999974426,0.9167444000195246,244,25,913007800,29879300,1,
douyin-train-010927,douyin,train,10927,achun1999,美容护肤,不送那个金手链吗,1,该用户可能在询问直播间是否会有赠送金手链的促销活动，暗示对该商品有兴趣并希望获得优惠。,15614,"[""蛋黄有吗?"", ""香皂今天还有吗"", ""蛋黄霜"", ""蛋黄油,蛋黄油,蛋黄油"", ""买得太快啊""]",structured_v2,8a0c6ae379fbc52f72b938c27b77f6c83d144ec2f1a7faa898171bd13d31cf78,04b1b657ceb0fa471f8973630f6ddb9d6ad61f5ae4a348cc6099f34b67d55d22,对象：金手链；言语行为：询问；原句证据：不送那个金手链吗,对象：金手链；言语行为：询问；原句证据：不送那个金手链吗,金手链,询问,不送那个金手链吗,True,,False,0.961153899988858,0.9611556000018027,251,27,951522300,36407700,1,
douyin-train-011099,douyin,train,11099,achun1999,美容护肤,我进5级了,0,该用户想表达的含义是：我的账号等级升到5级了，说明我是直播间常客或忠实粉丝。,15851,"[""蛋黄油![咒骂]"", ""等手镯的"", ""玫瑰精油"", ""好长时间没刷到阿纯了"", ""搞快点,看了一下午""]",structured_v2,1fc28576b8000dd5f872190b8c8d02b773d57264dfc15da6c34b9068833198c7,b07b1d4743eef584cf9b454793d42320fc0096290c2038891f58629b51cfaf6b,对象：用户；言语行为：告知；原句证据：我进5级了,对象：用户；言语行为：告知；原句证据：我进5级了,用户,告知,我进5级了,True,,False,0.8546268999925815,0.8546286999771837,248,23,848456400,29727900,1,
douyin-train-011102,douyin,train,11102,achun1999,美容护肤,生日礼物,0,该用户可能在询问是否有适合作为生日礼物的产品推荐。,15855,"[""搞快点,看了一下午"", ""我进5级了"", ""胶原桶没有了吗"", ""等了3个多小时了"", ""提亮面膜""]",structured_v2,1a0d7321b623e96264d361ab26020b96103392d85a7fa60df32ab2a2981569f5,45559126b13f6038e455a6db349058f83ec4b5e6c9614b3f53f50b7255c6f619,对象：未指明；言语行为：表达意图；原句证据：生日礼物,对象：未指明；言语行为：表达意图；原句证据：生日礼物,未指明,表达意图,生日礼物,True,,False,0.8268405999988317,0.826842399983434,243,23,817287300,30263000,1,
douyin-train-011137,douyin,train,11137,achun1999,美容护肤,家里面膜都是你家买的,0,该用户想表达的含义是：我是你们家的忠实顾客，一直在购买并使用你们的面膜产品。,15899,"[""积雪草面膜很好用[比心][比心][比心]"", ""面霜面霜面霜面霜面霜面霜面霜"", ""刚睡醒,没抢上"", ""我乡下人这么高级的不会用啊"", ""冰莲面膜""]",structured_v2,26b0c6a6ba7585af387a9b66f6f8de28c2383862408df5aad6e7cbbc11c7f89f,b322ad54541dfb6d1f506d98a9826f2d4fe2063a5d04718f6e5a076a2b408306,对象：面膜；言语行为：陈述；原句证据：家里面膜都是你家买的,对象：面膜；言语行为：陈述；原句证据：家里面膜都是你家买的,面膜,陈述,家里面膜都是你家买的,True,,False,0.906515800015768,0.9065177000011317,273,25,901009900,29706800,1,
douyin-train-011206,douyin,train,11206,achun1999,美容护肤,我要绿的,1,该用户想表达的是自己希望购买绿色款或绿色包装的产品。,16004,"[""不够不够"", ""巨补水"", ""没抢到"", ""积雪草成分很好的"", ""再加3盒""]",structured_v2,c6f7e6fe6f94c9ea8a759723d7bf98901535df0399d5c1b5ded9e2241be4ce88,3294d107c4dded1878a7f774af42074ce607467641aec665e176bbf1899484b8,对象：产品；言语行为：选择；原句证据：我要绿的,对象：产品；言语行为：选择；原句证据：我要绿的,产品,选择,我要绿的,True,,False,0.7656042000162415,0.7656062000023667,236,21,762139800,30269100,1,
douyin-train-011272,douyin,train,11272,achun1999,美容护肤,鼠标都按冒火星了,0,该用户想表达的含义是：自己抢购商品时点击鼠标的速度和频率极高，表现出强烈的购买意愿和急切心态。,16102,"[""再来两盒"", ""要不就弄两个链接"", ""蛋黄油,蛋黄油,蛋黄油"", ""继续加"", ""在来二盒""]",structured_v2,b575fd1555bfad8d620d936285fa60e0909522c5ad4c79ce7cf290359091ee51,f1e05deb03bd57544d3926e43e944e6f53bccbc5bd1d4f286ee9304e31722fc7,对象：主播；言语行为：催促；原句证据：鼠标都按冒火星了,对象：主播；言语行为：催促；原句证据：鼠标都按冒火星了,主播,催促,鼠标都按冒火星了,True,,False,0.8877605999878142,0.8877625000022817,249,25,882825900,29682600,1,
douyin-train-011400,douyin,train,11400,achun1999,美容护肤,保湿霜,1,该用户可能在询问直播间是否有保湿霜产品，或对主播提到的保湿霜表现出兴趣和关注。,16269,"[""哥,洗发水还有吗?"", ""还没买呢"", ""阿纯太给力了[捂脸][捂脸][捂脸]5000没挡住[捂脸][捂脸]阿纯永远的神[比心][比心][比心][比心][比心]"", ""下午好"", ""生日礼物""]",structured_v2,9561576b9bc37950f00b458dce81b1e45cc220db275d36e98c290a2b80aaef32,cbfcf23c94f39680af052cddde729111524b02ce1f1baf534ca4fa1b2e16cfba,对象：保湿霜；言语行为：询问；原句证据：保湿霜,对象：保湿霜；言语行为：询问；原句证据：保湿霜,保湿霜,询问,保湿霜,True,,False,0.7798608000157401,0.7798626000003424,281,21,776844300,32770400,1,
douyin-train-011435,douyin,train,11435,achun1999,美容护肤,小红书看过你,0,该用户想表达的含义是：我之前在小红书平台关注过你（或看过你的内容），现在来直播间支持你。  （结合语境：用户提及其他社交平台，暗示对主播有一定了解，可能是因内容种草而来，带有潜在兴趣或信任感。）,16318,"[""给我中"", ""痘痘肌能不能用防嗮?"", ""蛋黄油蛋黄油蛋黄油蛋黄油蛋黄油蛋黄油蛋黄油蛋黄油"", ""洗发水"", ""生日礼物""]",structured_v2,4daab145964bd903c26a8238d27e9acf040ee702f4bdf89312d1e3ca04802051,6945de8a39bb382dbed92346718e551af76b64433ee049baef7e29bca2af6ced,对象：小红书；言语行为：观看；原句证据：小红书看过你,对象：小红书；言语行为：观看；原句证据：小红书看过你,小红书,观看,小红书看过你,True,,False,0.8202910000109114,0.8202927999955136,260,25,816066500,29905900,1,
douyin-train-011458,douyin,train,11458,achun1999,美容护肤,洗面奶现在可以拍吗,1,该用户是在询问当前是否可以立即下单购买洗面奶产品。,16351,"[""蛋黄油蛋黄油蛋黄油蛋黄油"", ""孕妇能用吗"", ""活动到啥时候?"", ""儿童能用不"", ""就不能多我一个人中奖吗""]",structured_v2,bbd62e79eb2386b2096383957aea8ab06bc574d462a662ae2e8f0511f781ae3f,d2bd341ec9b27c7f6e74899b18241fd2fc9847441104b69fcb23bd12842b6bd3,对象：洗面奶；言语行为：询问；原句证据：洗面奶现在可以拍吗,对象：洗面奶；言语行为：询问；原句证据：洗面奶现在可以拍吗,洗面奶,询问,洗面奶现在可以拍吗,True,,False,0.9439482000016142,0.9439501999877393,255,27,940848800,32630000,1,
douyin-train-011501,douyin,train,11501,achun1999,美容护肤,上链接,1,该用户急切催促主播尽快将当前讨论的产品（可能是蛋黄油或蛋黄面霜）上架销售链接。,16402,"[""会不会假白"", ""洗面奶咋卖"", ""蛋黄面霜上呀"", ""人参水乳"", ""洗发水直接拍吗""]",structured_v2,30f1aa130cb07aaca0e1c632f79209c45f1f2ef38146c34097667c0461ae1391,97962d31474b80110f2fc81db02ff9243bedd1ac134c176112229866d20666b9,对象：主播；言语行为：引导；原句证据：上链接,对象：主播；言语行为：引导；原句证据：上链接,主播,引导,上链接,True,,False,0.7277543999953195,0.7277559000067413,242,20,722940400,26888600,1,
douyin-train-011509,douyin,train,11509,achun1999,美容护肤,不看了再看还得买生日快乐,0,该用户想表达的含义是：担心继续观看直播会忍不住消费，所以决定退出直播间来克制购买冲动。,16415,"[""中下午好"", ""生日礼物生日礼物"", ""老男人有没有什么推荐的?秃头,油性皮肤,肤色暗...!!!"", ""果酸精华"", ""有刚刚那个胶原蛋白面膜吗""]",structured_v2,eacd08f6f59725f114bb44276e34f8b0aa87fbfca823ad2ffdeb9a79df95b8ce,f4b233b786e27d2b1c10b67f1942a8569c5d9c3d243fbea1d619ce4da55e797b,对象：生日礼物；言语行为：祝福；原句证据：生日快乐,对象：生日礼物；言语行为：祝福；原句证据：生日快乐,生日礼物,祝福,生日快乐,True,,False,0.7643122999870684,0.7643142000015359,260,21,761178700,32556400,1,
douyin-train-011510,douyin,train,11510,achun1999,美容护肤,给力!!,0,该用户想表达的含义是：对直播中推荐的产品或促销活动感到兴奋和认可。,16416,"[""生日礼物生日礼物"", ""老男人有没有什么推荐的?秃头,油性皮肤,肤色暗...!!!"", ""果酸精华"", ""有刚刚那个胶原蛋白面膜吗"", ""不看了再看还得买生日快乐""]",structured_v2,c0de77bda987f47891e176ecd2fd8d159fe276aab51bc2b20c067b7815b23d1c,538f5448f8a87004c6e16fd53d55809cbe0f654810f2d7105c82fad85bc9b32f,对象：主播；言语行为：称赞；原句证据：给力!!,对象：主播；言语行为：称赞；原句证据：给力!!,主播,称赞,给力!!,True,,False,0.7837391000066418,0.7837412999942899,258,20,779611600,29156400,1,
douyin-train-011584,douyin,train,11584,achun1999,美容护肤,爱出大汗能用吗?,1,该用户是在询问当前直播中推荐的产品是否适合容易大量出汗的人群使用。,16524,"[""福袋还有没有,没有走啦"", ""这个什么品牌来的"", ""主播讲的特别好,支持支持[比心][比心]"", ""果酸精华"", ""下午好""]",structured_v2,cf6869a5ec9a46dc3704647d1a6eeb6a479249f74aa517d6bf1277138b2efd4d,ce6360801ee8f15f0944d5731820919600f477151d231fa49cb5b85e2a6e88fa,对象：产品；言语行为：询问；原句证据：爱出大汗能用吗?,对象：产品；言语行为：询问；原句证据：爱出大汗能用吗?,产品,询问,爱出大汗能用吗?,True,,False,0.9263361999765038,0.9263379999902099,255,26,923634800,36655100,1,
douyin-train-011610,douyin,train,11610,achun1999,美容护肤,黄金皂,1,该用户可能在询问或确认直播间是否还有“黄金皂”这款产品在售。,16562,"[""蛋黄油蛋黄油"", ""沐浴露,牙膏什么时候能上啊?等了一下午了"", ""挺好的"", ""防晒衣"", ""平衡霜平衡霜""]",structured_v2,d46c2b52374c27d370d971955d7f764d259c5a73910b88ff7651c8e0884e1fa7,3fa67ac4a4ea9c3632d94345e6d954f96b17ac6667402f176f032a7dca031de3,对象：黄金皂；言语行为：提及；原句证据：黄金皂,对象：黄金皂；言语行为：提及；原句证据：黄金皂,黄金皂,提及,黄金皂,True,,False,0.7897320999763906,0.7897339999908581,247,21,786388500,32237200,1,
douyin-train-011772,douyin,train,11772,achun1999,美容护肤,链接没用弄好,0,该用户想表达的含义是：商品购买链接尚未生效或无法正常打开。,16789,"[""姜黄面膜"", ""在上点"", ""早都没有了"", ""会不会粘"", ""没上吗""]",structured_v2,0ba048b6a65f233e58a90574d9595f2c91b0efa9367801c49ff8d68810b7d513,991ea8ae9ce896e9bb5f1ef6d249897d79b5c27f5b5cda9bae90777cd7a1f3e4,对象：直播链接；言语行为：指出问题；原句证据：链接没用弄好,对象：直播链接；言语行为：指出问题；原句证据：链接没用弄好,直播链接,指出问题,链接没用弄好,True,,False,0.8795191000099294,0.8795208999945316,236,25,873993300,35328400,1,
douyin-train-011777,douyin,train,11777,achun1999,美容护肤,没上链接[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪],1,该用户急切地想要购买当前商品，但因链接未及时上架而感到极度失望和焦急。,16799,"[""再上一次"", ""熬夜面膜啥时候上"", ""用了一年了.抢不到啊"", ""净肤哲学洗面奶"", ""抢不到""]",structured_v2,4a20841ae2e2f732bbfa0ad6af98603a361ea71b869d1597bb23f78b33d34cbd,2633d8f2eb9b790d493ea499e1ad73c8a908e32e1cbba27aef7dae63c418cf13,对象：直播商品；言语行为：询问；原句证据：没上链接,对象：直播商品；言语行为：询问；原句证据：没上链接,直播商品,询问,没上链接,True,,False,0.804449699993711,0.8044516000081785,268,22,801136200,30801800,1,
douyin-train-011791,douyin,train,11791,achun1999,美容护肤,我儿子也在用,0,该用户想表达的含义是：这款产品在我家已经有实际使用体验，且效果值得信赖。,16818,"[""我昨天买了一罐[捂脸][捂脸][捂脸][捂脸]"", ""防晒霜怎么卖"", ""13岁有痘痘可以用蛋黄油吗"", ""玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂玫瑰皂[流泪][流泪]"", ""秒没没赶上""]",structured_v2,717d97959c803284e50f34b1d8d076dd9e7674050065968eb704f431f1006327,03d672d79b1185b7f0d767bcffbcd49dd982f33101ccf9ab29899923542744e9,对象：儿子；言语行为：使用；原句证据：我儿子也在用,对象：儿子；言语行为：使用；原句证据：我儿子也在用,儿子,使用,我儿子也在用,True,,False,0.8101273000065703,0.8101292999926955,292,22,807132100,29555000,1,
douyin-train-011795,douyin,train,11795,achun1999,美容护肤,有隐藏机制吗?,0,该用户可能在询问产品是否存在未公开的促销活动或特殊购买方式（如隐藏优惠券、限时秒杀等）。,16822,"[""秒没没赶上"", ""我儿子也在用"", ""一直在屯这个"", ""没有抢到生日礼物"", ""熬夜面膜""]",structured_v2,ef70ec1d6dd508886f4ecbb66891b91182c900a679a9d07d62d5e9762d976e8b,36d8723808eca3d9e1cc6ba39cb7a8e8a977278ab7387dcc5ed00bd32a93f2a8,对象：商品；言语行为：询问；原句证据：有隐藏机制吗?,对象：商品；言语行为：询问；原句证据：有隐藏机制吗?,商品,询问,有隐藏机制吗?,True,,False,0.8005364999989979,0.800538300012704,239,23,798011500,27714800,1,
douyin-train-011823,douyin,train,11823,achun1999,美容护肤,眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜,1,该用户想表达的含义是：强烈要求主播重点介绍或上架眼霜产品。  （分析依据：结合前文弹幕中重复关键词如“玫瑰皂”“生日礼物”的模式，此类密集重复通常表达用户对某一产品的急切需求或催促；且直播间存在抢购、产品提问等互动行为，用户可能通过刷屏引起主播注意。）,16859,"[""手机发烫,付款还要选择发货时间,没抢到"", ""想中福袋呜呜呜"", ""让我中福袋好嘛抖音"", ""生日礼物"", ""是小孩用的吗""]",structured_v2,c089348b133c009d6d25fde3ca008c82779cb6327ad1ee60742e75fbb46354da,a9f04476a7515041b63bc12b583c7bd5d83d31e79f7781baaff885ad6dd064c3,对象：眼霜；言语行为：重复强调；原句证据：眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜,对象：眼霜；言语行为：重复强调；原句证据：眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜,眼霜,重复强调,眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜眼霜,True,,False,2.293400599999586,2.2934025999857113,301,70,2289700800,19437000,1,
douyin-train-011826,douyin,train,11826,achun1999,美容护肤,洗面奶,1,该用户可能在询问或暗示对直播中提到的洗面奶产品感兴趣，想了解其详情或价格。,16866,"[""精华水"", ""酷毙了"", ""姜黄面膜"", ""我家几个月的婴儿宝宝也天天用蛋黄油呢,非常好,老大老二俩娃一起用"", ""没抢到""]",structured_v2,18f6556694f450b45e1c680d15d5af0f94727278d1313726275e49fe9e3c3b6a,11cae72d1325c231d3d61603685de3e8ca0d5fa71b4ca45dd1f2fd34a9d11ef5,对象：洗面奶；言语行为：关注；原句证据：洗面奶,对象：洗面奶；言语行为：关注；原句证据：洗面奶,洗面奶,关注,洗面奶,True,,False,0.8285581999807619,0.8285598999937065,253,23,825103400,29643700,1,
douyin-train-011853,douyin,train,11853,achun1999,美容护肤,买的停不下了,0,该用户想表达的含义是：对商品的购买热情高涨，已经连续下单多次无法自控。,16901,"[""这个我是真想要"", ""洗发水"", ""脸黑,能涂吗"", ""上吧,我赶紧拍"", ""抽中我""]",structured_v2,1d4b0585fac1b0f69fcc7c5448862c2e2150d4d6e1c94099b61e0591d908acb1,fa7d10ab4d3e1c95499815d2fbab41833fbfdfdec612a74c63c22eabda32c404,对象：购买行为；言语行为：表达行为；原句证据：买的停不下了,对象：购买行为；言语行为：表达行为；原句证据：买的停不下了,购买行为,表达行为,买的停不下了,True,,False,0.8541791999887209,0.854181000002427,243,24,849130400,31232500,1,
douyin-train-011973,douyin,train,11973,achun1999,美容护肤,多送点,1,该用户希望直播间能增加赠品数量或提高福利力度。,17089,"[""头皮有红点的能用吗"", ""控油吗油头适合吗"", ""洗面奶,水乳"", ""今天主打陪伴了生日礼物"", ""怎么用""]",structured_v2,44573aa8944c8a354b0dac1476b7782da14389cc1abd4fd1b0f8f879492b7127,c8145f6f29119477456e8c6f812977b6c67e5a0233717f3400b1b124c1f239e1,对象：主播；言语行为：请求；原句证据：多送点,对象：主播；言语行为：请求；原句证据：多送点,主播,请求,多送点,True,,False,0.7934292000136338,0.7934311000281014,249,21,790056400,31386600,1,
douyin-train-012089,douyin,train,12089,achun1999,美容护肤,男的可以用么????,1,该用户可能在询问当前介绍的产品是否适合男性使用，表现出对产品适用性的潜在购买兴趣。,17248,"[""睡觉睡觉睡觉"", ""黑玫瑰精油了"", ""阿纯我想要之前那个摸身上的没抢到上点吧"", ""洗面奶呢?"", ""冷凝胶""]",structured_v2,1aab0ad5ceac66e571d7be553f5bafe9c31d85fc253a1b06a100eb4b8c2e0dc6,7116254ed10a93e1e363752c701a356696676d28e3187129688ea4dd48d4748f,对象：产品；言语行为：询问；原句证据：男的可以用么????,对象：产品；言语行为：询问；原句证据：男的可以用么????,产品,询问,男的可以用么????,True,,False,0.8920851000002585,0.8920869000139646,251,24,889395700,28473700,1,
douyin-train-012099,douyin,train,12099,achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的推荐商品，或是暗示自己需要挑选生日礼物。,17266,"[""呜呜呜我就是"", ""@阿纯（正在生日盛典院线开业黑玫瑰多会上"", ""洗面奶是开价了的吗"", ""不买都可惜不买都可惜不买都可惜不买都可惜不买都可惜不买都可惜"", ""苏苏午好""]",structured_v2,f751f52538d96496794aeb1adaa03cbc34a67408c1c6829b4005074a6c214184,2e8e583be4f9a00a699669a15f9c765b97c4818c5e0225f87936a2a42fd3f42a,对象：生日礼物；言语行为：提及；原句证据：生日礼物,对象：生日礼物；言语行为：提及；原句证据：生日礼物,生日礼物,提及,生日礼物,True,,False,0.7786338000150863,0.7786353999981657,275,21,775266300,39854800,1,
douyin-train-012199,douyin,train,12199,achun1999,美容护肤,敏敏肌能用吗,1,该用户是在询问产品是否适合敏感肌肤使用。,17402,"[""保质期呢"", ""油皮呢?"", ""西藏不发货,中个福袋吧西藏不发货,中个福袋吧"", ""这个超级好用的生日礼物"", ""亏死啦""]",structured_v2,58725452ee4f73833238fe9ddfa06d89a79df572b6ca0cb979feb635998e193a,92cb8c04ba35e62e2f9e6c1457823f362791e025fef8b8743e9bcc0c642603fa,对象：产品；言语行为：询问；原句证据：敏敏肌能用吗,对象：产品；言语行为：询问；原句证据：敏敏肌能用吗,产品,询问,敏敏肌能用吗,True,,False,0.8518171000177972,0.8518189000023995,258,24,848399100,27247600,1,
douyin-train-012325,douyin,train,12325,achun1999,美容护肤,主播加油,0,该用户想表达的含义是：对主播的支持和鼓励，希望直播顺利进行。,17574,"[""生日礼物生日礼物"", ""让我中一次"", ""生日快乐"", ""京都哲学冰莲面膜还有吗"", ""人参面霜""]",structured_v2,84e61d16dd65ab0ccd0fabe82a4a2166173386653a7cce96a077913e7b105bc2,8ce8b2f1409f7be94e2cf467d841748785c77b69f2f04b300b0f8e3d6187df4e,对象：主播；言语行为：鼓励；原句证据：主播加油,对象：主播；言语行为：鼓励；原句证据：主播加油,主播,鼓励,主播加油,True,,False,0.738011200010078,0.7380130999954417,238,20,733596300,31396700,1,
